year,state,state_name,county_fips,county_name,tract_count,total_population,total_adult_population,measure_id,measure_key,measure,estimate,ci_lower,ci_upper
2023,MT,Montana,26397,County 397,66,139562,100634,MHLTH,frequent_mental_distress,Frequent mental distress,11.8,7.3,16.2
2023,MT,Montana,26397,County 397,66,139562,100634,BPHIGH,high_blood_pressure,High blood pressure,32.8,28.4,37.3
2023,MT,Montana,26397,County 397,66,139562,100634,ACCESS2,lack_health_insurance,Lack of health insurance,14.6,11.6,17.6
2023,MT,Montana,26397,County 397,66,139562,100634,OBESITY,obesity,Obesity,28.2,26.2,30.2
2023,MT,Montana,26397,County 397,66,139562,100634,LPA,physical_inactivity,Physical inactivity,21,15.7,26.3
2023,MT,Montana,26437,County 437,57,129270,91938,CSMOKING,current_smoking,Current smoking,19,14.5,23.5
2023,MT,Montana,26437,County 437,57,129270,91938,DIABETES,diabetes,Diabetes,7.3,4.7,9.8
2023,MT,Montana,26437,County 437,57,129270,91938,MHLTH,frequent_mental_distress,Frequent mental distress,16.6,13.4,19.9
2023,MT,Montana,26437,County 437,57,129270,91938,BPHIGH,high_blood_pressure,High blood pressure,34.6,32.6,36.6
2023,MT,Montana,26437,County 437,57,129270,91938,ACCESS2,lack_health_insurance,Lack of health insurance,11.6,8.8,14.3
2023,MT,Montana,26437,County 437,57,129270,91938,OBESITY,obesity,Obesity,35,32.4,37.6
2023,MT,Montana,26437,County 437,57,129270,91938,LPA,physical_inactivity,Physical inactivity,23.1,20.8,25.5
2023,MT,Montana,26482,County 482,70,81377,55471,CSMOKING,current_smoking,Current smoking,13.1,10.2,16
2023,MT,Montana,26482,County 482,70,81377,55471,DIABETES,diabetes,Diabetes,8.6,4.2,12.9
2023,MT,Montana,26482,County 482,70,81377,55471,MHLTH,frequent_mental_distress,Frequent mental distress,21,16.8,25.2
2023,MT,Montana,26482,County 482,70,81377,55471,BPHIGH,high_blood_pressure,High blood pressure,22,17.6,26.4
2023,MT,Montana,26482,County 482,70,81377,55471,ACCESS2,lack_health_insurance,Lack of health insurance,16.5,13.5,19.5
2023,MT,Montana,26482,County 482,70,81377,55471,OBESITY,obesity,Obesity,26.3,21.8,30.8
2023,MT,Montana,26482,County 482,70,81377,55471,LPA,physical_inactivity,Physical inactivity,24.8,21.8,27.7
2023,NC,North Carolina,33050,County 050,15,180030,135691,CSMOKING,current_smoking,Current smoking,15.6,9.9,21.3
2023,NC,North Carolina,33050,County 050,15,180030,135691,DIABETES,diabetes,Diabetes,16.2,11.9,20.5
2023,NC,North Carolina,33050,County 050,15,180030,135691,MHLTH,frequent_mental_distress,Frequent mental distress,13.3,11.3,15.3
2023,NC,North Carolina,33050,County 050,15,180030,135691,BPHIGH,high_blood_pressure,High blood pressure,34.5,31.4,37.6
2023,NC,North Carolina,33050,County 050,15,180030,135691,ACCESS2,lack_health_insurance,Lack of health insurance,19.8,15.8,23.7
2023,NC,North Carolina,33050,County 050,15,180030,135691,OBESITY,obesity,Obesity,36.3,30.6,41.9
2023,NC,North Carolina,33050,County 050,15,180030,135691,LPA,physical_inactivity,Physical inactivity,27.8,25.4,30.2
2023,NC,North Carolina,33157,County 157,12,111808,80876,CSMOKING,current_smoking,Current smoking,17,13.8,20.2
2023,NC,North Carolina,33157,County 157,12,111808,80876,DIABETES,diabetes,Diabetes,9.4,4.6,14.3
2023,NC,North Carolina,33157,County 157,12,111808,80876,MHLTH,frequent_mental_distress,Frequent mental distress,18.4,13.2,23.5
2023,NC,North Carolina,33157,County 157,12,111808,80876,BPHIGH,high_blood_pressure,High blood pressure,34.8,32.7,36.9
2023,NC,North Carolina,33157,County 157,12,111808,80876,ACCESS2,lack_health_insurance,Lack of health insurance,16.2,13.8,18.6
2023,NC,North Carolina,33157,County 157,12,111808,80876,OBESITY,obesity,Obesity,34.7,30.4,39.1
2023,NC,North Carolina,33157,County 157,12,111808,80876,LPA,physical_inactivity,Physical inactivity,26.9,23.9,30
2023,NC,North Carolina,33212,County 212,12,27823,21330,CSMOKING,current_smoking,Current smoking,15.1,9.1,21
2023,NC,North Carolina,33212,County 212,12,27823,21330,DIABETES,diabetes,Diabetes,9.1,4,14.1
2023,NC,North Carolina,33212,County 212,12,27823,21330,MHLTH,frequent_mental_distress,Frequent mental distress,17.8,13.9,21.7
2023,NC,North Carolina,33212,County 212,12,27823,21330,BPHIGH,high_blood_pressure,High blood pressure,31.9,26.8,37.1
2023,NC,North Carolina,33212,County 212,12,27823,21330,ACCESS2,lack_health_insurance,Lack of health insurance,14.5,11.1,17.9
2023,NC,North Carolina,33212,County 212,12,27823,21330,OBESITY,obesity,Obesity,32.9,29.7,36.1
2023,NC,North Carolina,33212,County 212,12,27823,21330,LPA,physical_inactivity,Physical inactivity,26.5,20.2,32.8
2023,NC,North Carolina,33248,County 248,73,67153,55525,CSMOKING,current_smoking,Current smoking,18.6,13.3,23.9
2023,NC,North Carolina,33248,County 248,73,67153,55525,DIABETES,diabetes,Diabetes,5.4,3.3,7.6
2023,NC,North Carolina,33248,County 248,73,67153,55525,MHLTH,frequent_mental_distress,Frequent mental distress,17.9,13.7,22.1
2023,NC,North Carolina,33248,County 248,73,67153,55525,BPHIGH,high_blood_pressure,High blood pressure,35.9,33.7,38.1
2023,NC,North Carolina,33248,County 248,73,67153,55525,ACCESS2,lack_health_insurance,Lack of health insurance,7.7,2.3,13.1
2023,NC,North Carolina,33248,County 248,73,67153,55525,OBESITY,obesity,Obesity,31.6,26.8,36.3
2023,NC,North Carolina,33248,County 248,73,67153,55525,LPA,physical_inactivity,Physical inactivity,27.7,21.8,33.6
2023,NC,North Carolina,33330,County 330,51,76865,52621,CSMOKING,current_smoking,Current smoking,15.9,13.5,18.4
2023,NC,North Carolina,33330,County 330,51,76865,52621,DIABETES,diabetes,Diabetes,8.9,4.3,13.4
2023,NC,North Carolina,33330,County 330,51,76865,52621,MHLTH,frequent_mental_distress,Frequent mental distress,13.2,7.1,19.3
2023,NC,North Carolina,33330,County 330,51,76865,52621,BPHIGH,high_blood_pressure,High blood pressure,29.1,24,34.2
2023,NC,North Carolina,33330,County 330,51,76865,52621,ACCESS2,lack_health_insurance,Lack of health insurance,12.2,6.5,17.9
2023,NC,North Carolina,33330,County 330,51,76865,52621,OBESITY,obesity,Obesity,28.9,22.9,34.9
2023,NC,North Carolina,33330,County 330,51,76865,52621,LPA,physical_inactivity,Physical inactivity,28.6,23.1,34.2
2023,NC,North Carolina,33383,County 383,15,35878,28313,CSMOKING,current_smoking,Current smoking,16.1,11.1,21
2023,NC,North Carolina,33383,County 383,15,35878,28313,DIABETES,diabetes,Diabetes,13.7,9.2,18.2
2023,NC,North Carolina,33383,County 383,15,35878,28313,MHLTH,frequent_mental_distress,Frequent mental distress,14.1,8.7,19.5
2023,NC,North Carolina,33383,County 383,15,35878,28313,BPHIGH,high_blood_pressure,High blood pressure,33.4,28.7,38
2023,NC,North Carolina,33383,County 383,15,35878,28313,ACCESS2,lack_health_insurance,Lack of health insurance,19.8,13.2,26.5
2023,NC,North Carolina,33383,County 383,15,35878,28313,OBESITY,obesity,Obesity,31.4,25.7,37.1
2023,NC,North Carolina,33383,County 383,15,35878,28313,LPA,physical_inactivity,Physical inactivity,25.8,22,29.6
2023,NC,North Carolina,33388,County 388,73,44510,32610,CSMOKING,current_smoking,Current smoking,19.8,16.3,23.4
2023,NC,North Carolina,33388,County 388,73,44510,32610,DIABETES,diabetes,Diabetes,9.8,5.7,13.8
2023,NC,North Carolina,33388,County 388,73,44510,32610,MHLTH,frequent_mental_distress,Frequent mental distress,19.8,17.2,22.5
2023,NC,North Carolina,33388,County 388,73,44510,32610,BPHIGH,high_blood_pressure,High blood pressure,34.1,31.2,37
2023,NC,North Carolina,33388,County 388,73,44510,32610,ACCESS2,lack_health_insurance,Lack of health insurance,10.8,7,14.6
2023,NC,North Carolina,33388,County 388,73,44510,32610,OBESITY,obesity,Obesity,35.2,29.3,41.1
2023,NC,North Carolina,33388,County 388,73,44510,32610,LPA,physical_inactivity,Physical inactivity,26.2,20,32.5
2023,NC,North Carolina,33390,County 390,22,46579,36204,CSMOKING,current_smoking,Current smoking,10.3,6.2,14.4
2023,NC,North Carolina,33390,County 390,22,46579,36204,DIABETES,diabetes,Diabetes,2.1,0,8.4
2023,NC,North Carolina,33390,County 390,22,46579,36204,MHLTH,frequent_mental_distress,Frequent mental distress,6.9,3.5,10.4
2023,NC,North Carolina,33390,County 390,22,46579,36204,BPHIGH,high_blood_pressure,High blood pressure,31.4,26.4,36.4
2023,NC,North Carolina,33390,County 390,22,46579,36204,ACCESS2,lack_health_insurance,Lack of health insurance,4.7,0,10.1
2023,NC,North Carolina,33390,County 390,22,46579,36204,OBESITY,obesity,Obesity,26.3,21.9,30.7
2023,NC,North Carolina,33390,County 390,22,46579,36204,LPA,physical_inactivity,Physical inactivity,18.2,13.9,22.6
2023,NC,North Carolina,33418,County 418,67,72193,59480,CSMOKING,current_smoking,Current smoking,13.4,10.5,16.3
2023,NC,North Carolina,33418,County 418,67,72193,59480,DIABETES,diabetes,Diabetes,12.4,8.6,16.2
2023,NC,North Carolina,33418,County 418,67,72193,59480,MHLTH,frequent_mental_distress,Frequent mental distress,16.1,12.9,19.2
2023,NC,North Carolina,33418,County 418,67,72193,59480,BPHIGH,high_blood_pressure,High blood pressure,32.9,30.1,35.8
2023,NC,North Carolina,33418,County 418,67,72193,59480,ACCESS2,lack_health_insurance,Lack of health insurance,11.6,9.3,14
2023,NC,North Carolina,33418,County 418,67,72193,59480,OBESITY,obesity,Obesity,34.6,31.2,37.9
2023,NC,North Carolina,33418,County 418,67,72193,59480,LPA,physical_inactivity,Physical inactivity,26.6,21.8,31.4
2023,NC,North Carolina,33498,County 498,79,11193,8919,CSMOKING,current_smoking,Current smoking,12,3.3,20.6
2023,NC,North Carolina,33498,County 498,79,11193,8919,DIABETES,diabetes,Diabetes,3.3,0,9.9
2023,NC,North Carolina,33498,County 498,79,11193,8919,MHLTH,frequent_mental_distress,Frequent mental distress,9.8,0.7,18.8
2023,NC,North Carolina,33498,County 498,79,11193,8919,BPHIGH,high_blood_pressure,High blood pressure,29.7,20.4,38.9
2023,NC,North Carolina,33498,County 498,79,11193,8919,ACCESS2,lack_health_insurance,Lack of health insurance,11,1.7,20.4
2023,NC,North Carolina,33498,County 498,79,11193,8919,OBESITY,obesity,Obesity,32.1,24.9,39.4
2023,NC,North Carolina,33498,County 498,79,11193,8919,LPA,physical_inactivity,Physical inactivity,14.8,6.6,23.1
2023,NC,North Carolina,33512,County 512,40,131221,91398,CSMOKING,current_smoking,Current smoking,23.8,21.8,25.8
2023,NC,North Carolina,33512,County 512,40,131221,91398,DIABETES,diabetes,Diabetes,15.8,12.5,19
2023,NC,North Carolina,33512,County 512,40,131221,91398,MHLTH,frequent_mental_distress,Frequent mental distress,12.4,9,15.8
2023,NC,North Carolina,33512,County 512,40,131221,91398,BPHIGH,high_blood_pressure,High blood pressure,36.9,31.8,42.1
2023,NC,North Carolina,33512,County 512,40,131221,91398,ACCESS2,lack_health_insurance,Lack of health insurance,13.3,10.7,15.9
2023,NC,North Carolina,33512,County 512,40,131221,91398,OBESITY,obesity,Obesity,34.1,31.8,36.4
2023,NC,North Carolina,33512,County 512,40,131221,91398,LPA,physical_inactivity,Physical inactivity,29.8,26.6,33.1
2023,ND,North Dakota,34042,County 042,72,158907,110469,CSMOKING,current_smoking,Current smoking,18.6,13.5,23.7
2023,ND,North Dakota,34042,County 042,72,158907,110469,DIABETES,diabetes,Diabetes,10.1,5.5,14.8
2023,ND,North Dakota,34042,County 042,72,158907,110469,MHLTH,frequent_mental_distress,Frequent mental distress,16.2,11.9,20.5
2023,ND,North Dakota,34042,County 042,72,158907,110469,BPHIGH,high_blood_pressure,High blood pressure,33.5,27.7,39.2
2023,ND,North Dakota,34042,County 042,72,158907,110469,ACCESS2,lack_health_insurance,Lack of health insurance,14.1,10.2,18
2023,ND,North Dakota,34042,County 042,72,158907,110469,OBESITY,obesity,Obesity,35,31,39
2023,ND,North Dakota,34042,County 042,72,158907,110469,LPA,physical_inactivity,Physical inactivity,30.6,25.2,36
2023,ND,North Dakota,34079,County 079,21,132674,97681,CSMOKING,current_smoking,Current smoking,12.2,9.3,15
2023,ND,North Dakota,34079,County 079,21,132674,97681,DIABETES,diabetes,Diabetes,12.3,7,17.6
2023,ND,North Dakota,34079,County 079,21,132674,97681,MHLTH,frequent_mental_distress,Frequent mental distress,18.7,13.2,24.2
2023,ND,North Dakota,34079,County 079,21,132674,97681,BPHIGH,high_blood_pressure,High blood pressure,33.7,30.5,36.9
2023,ND,North Dakota,34079,County 079,21,132674,97681,ACCESS2,lack_health_insurance,Lack of health insurance,10.4,5.2,15.7
2023,ND,North Dakota,34079,County 079,21,132674,97681,OBESITY,obesity,Obesity,36.3,32,40.7
2023,ND,North Dakota,34079,County 079,21,132674,97681,LPA,physical_inactivity,Physical inactivity,22.7,20.2,25.1
2023,ND,North Dakota,34183,County 183,31,78865,58714,CSMOKING,current_smoking,Current smoking,14.7,10.2,19.1
2023,ND,North Dakota,34183,County 183,31,78865,58714,DIABETES,diabetes,Diabetes,7.3,4,10.6
2023,ND,North Dakota,34183,County 183,31,78865,58714,MHLTH,frequent_mental_distress,Frequent mental distress,14.4,9.4,19.4
2023,ND,North Dakota,34183,County 183,31,78865,58714,BPHIGH,high_blood_pressure,High blood pressure,29.5,23.8,35.2
2023,ND,North Dakota,34183,County 183,31,78865,58714,ACCESS2,lack_health_insurance,Lack of health insurance,16.2,11.2,21.3
2023,ND,North Dakota,34183,County 183,31,78865,58714,OBESITY,obesity,Obesity,30.6,27.7,33.5
2023,ND,North Dakota,34183,County 183,31,78865,58714,LPA,physical_inactivity,Physical inactivity,26.5,23,29.9
2023,ND,North Dakota,34288,County 288,1,51326,41655,CSMOKING,current_smoking,Current smoking,19.9,15.1,24.6
2023,ND,North Dakota,34288,County 288,1,51326,41655,DIABETES,diabetes,Diabetes,16.9,11.2,22.5
2023,ND,North Dakota,34288,County 288,1,51326,41655,MHLTH,frequent_mental_distress,Frequent mental distress,17.6,15.2,20
2023,ND,North Dakota,34288,County 288,1,51326,41655,BPHIGH,high_blood_pressure,High blood pressure,35.5,32.2,38.7
2023,ND,North Dakota,34288,County 288,1,51326,41655,ACCESS2,lack_health_insurance,Lack of health insurance,12.9,8.6,17.1
2023,ND,North Dakota,34288,County 288,1,51326,41655,OBESITY,obesity,Obesity,28.7,25.9,31.6
2023,ND,North Dakota,34288,County 288,1,51326,41655,LPA,physical_inactivity,Physical inactivity,23.8,18.7,28.9
2023,ND,North Dakota,34327,County 327,46,30249,22503,CSMOKING,current_smoking,Current smoking,16.9,10.3,23.4
2023,ND,North Dakota,34327,County 327,46,30249,22503,DIABETES,diabetes,Diabetes,17.2,12.4,22
2023,ND,North Dakota,34327,County 327,46,30249,22503,MHLTH,frequent_mental_distress,Frequent mental distress,15.5,10.5,20.6
2023,ND,North Dakota,34327,County 327,46,30249,22503,BPHIGH,high_blood_pressure,High blood pressure,33.7,27.2,40.3
2023,ND,North Dakota,34327,County 327,46,30249,22503,ACCESS2,lack_health_insurance,Lack of health insurance,12,6.9,17.2
2023,ND,North Dakota,34327,County 327,46,30249,22503,OBESITY,obesity,Obesity,36,31.4,40.6
2023,ND,North Dakota,34327,County 327,46,30249,22503,LPA,physical_inactivity,Physical inactivity,28.4,23.8,32.9
2023,ND,North Dakota,34360,County 360,65,125253,95157,CSMOKING,current_smoking,Current smoking,8.6,3.8,13.3
2023,ND,North Dakota,34360,County 360,65,125253,95157,DIABETES,diabetes,Diabetes,10.9,8,13.7
2023,ND,North Dakota,34360,County 360,65,125253,95157,MHLTH,frequent_mental_distress,Frequent mental distress,11.6,7.8,15.4
2023,ND,North Dakota,34360,County 360,65,125253,95157,BPHIGH,high_blood_pressure,High blood pressure,29.7,27,32.4
2023,ND,North Dakota,34360,County 360,65,125253,95157,ACCESS2,lack_health_insurance,Lack of health insurance,6.1,1,11.2
2023,ND,North Dakota,34360,County 360,65,125253,95157,OBESITY,obesity,Obesity,35.1,31,39.1
2023,ND,North Dakota,34360,County 360,65,125253,95157,LPA,physical_inactivity,Physical inactivity,20.3,14.7,25.8
2023,ND,North Dakota,34459,County 459,72,29381,22717,CSMOKING,current_smoking,Current smoking,27.9,24.4,31.3
2023,ND,North Dakota,34459,County 459,72,29381,22717,DIABETES,diabetes,Diabetes,15.9,11.4,20.5
2023,ND,North Dakota,34459,County 459,72,29381,22717,MHLTH,frequent_mental_distress,Frequent mental distress,23.3,18.8,27.8
2023,ND,North Dakota,34459,County 459,72,29381,22717,BPHIGH,high_blood_pressure,High blood pressure,39.3,34.9,43.7
2023,ND,North Dakota,34459,County 459,72,29381,22717,ACCESS2,lack_health_insurance,Lack of health insurance,22.7,16.8,28.5
2023,ND,North Dakota,34459,County 459,72,29381,22717,OBESITY,obesity,Obesity,44.9,40.3,49.6
2023,ND,North Dakota,34459,County 459,72,29381,22717,LPA,physical_inactivity,Physical inactivity,33.1,27.6,38.5
2023,NE,Nebraska,27094,County 094,6,90219,63273,CSMOKING,current_smoking,Current smoking,7.9,5.4,10.5
2023,NE,Nebraska,27094,County 094,6,90219,63273,DIABETES,diabetes,Diabetes,1,0,5.6
2023,NE,Nebraska,27094,County 094,6,90219,63273,MHLTH,frequent_mental_distress,Frequent mental distress,7.8,4.2,11.4
2023,NE,Nebraska,27094,County 094,6,90219,63273,BPHIGH,high_blood_pressure,High blood pressure,23,20.4,25.7
2023,NE,Nebraska,27094,County 094,6,90219,63273,ACCESS2,lack_health_insurance,Lack of health insurance,4.3,1.3,7.2
2023,NE,Nebraska,27094,County 094,6,90219,63273,OBESITY,obesity,Obesity,20,14.8,25.2
2023,NE,Nebraska,27094,County 094,6,90219,63273,LPA,physical_inactivity,Physical inactivity,15.2,12.2,18.3
2023,NE,Nebraska,27187,County 187,48,47378,32274,CSMOKING,current_smoking,Current smoking,12.1,8.3,15.8
2023,NE,Nebraska,27187,County 187,48,47378,32274,DIABETES,diabetes,Diabetes,10.4,5.8,14.9
2023,NE,Nebraska,27187,County 187,48,47378,32274,MHLTH,frequent_mental_distress,Frequent mental distress,13.6,8.6,18.7
2023,NE,Nebraska,27187,County 187,48,47378,32274,BPHIGH,high_blood_pressure,High blood pressure,33.1,29.9,36.4
2023,NE,Nebraska,27187,County 187,48,47378,32274,ACCESS2,lack_health_insurance,Lack of health insurance,13.4,8.6,18.3
2023,NE,Nebraska,27187,County 187,48,47378,32274,OBESITY,obesity,Obesity,32.8,28.3,37.4
2023,NE,Nebraska,27187,County 187,48,47378,32274,LPA,physical_inactivity,Physical inactivity,17.3,12.5,22.1
2023,NE,Nebraska,27190,County 190,79,181227,146444,CSMOKING,current_smoking,Current smoking,1.8,0,4.2
2023,NE,Nebraska,27190,County 190,79,181227,146444,DIABETES,diabetes,Diabetes,1,0,4.9
2023,NE,Nebraska,27190,County 190,79,181227,146444,MHLTH,frequent_mental_distress,Frequent mental distress,3,0,8.8
2023,NE,Nebraska,27190,County 190,79,181227,146444,BPHIGH,high_blood_pressure,High blood pressure,16.8,13.6,19.9
2023,NE,Nebraska,27190,County 190,79,181227,146444,ACCESS2,lack_health_insurance,Lack of health insurance,1,0,4.6
2023,NE,Nebraska,27190,County 190,79,181227,146444,OBESITY,obesity,Obesity,23.1,17.5,28.8
2023,NE,Nebraska,27190,County 190,79,181227,146444,LPA,physical_inactivity,Physical inactivity,10.3,7.1,13.6
2023,NE,Nebraska,27214,County 214,29,124587,95755,CSMOKING,current_smoking,Current smoking,16.4,11.7,21.1
2023,NE,Nebraska,27214,County 214,29,124587,95755,DIABETES,diabetes,Diabetes,3.5,0.8,6.2
2023,NE,Nebraska,27214,County 214,29,124587,95755,MHLTH,frequent_mental_distress,Frequent mental distress,21.2,17.5,24.8
2023,NE,Nebraska,27214,County 214,29,124587,95755,BPHIGH,high_blood_pressure,High blood pressure,32.2,29.9,34.5
2023,NE,Nebraska,27214,County 214,29,124587,95755,ACCESS2,lack_health_insurance,Lack of health insurance,14.7,9.7,19.7
2023,NE,Nebraska,27214,County 214,29,124587,95755,OBESITY,obesity,Obesity,36,31.5,40.5
2023,NE,Nebraska,27214,County 214,29,124587,95755,LPA,physical_inactivity,Physical inactivity,29.8,26.8,32.8
2023,NE,Nebraska,27287,County 287,17,120228,83001,CSMOKING,current_smoking,Current smoking,11,8.7,13.3
2023,NE,Nebraska,27287,County 287,17,120228,83001,DIABETES,diabetes,Diabetes,13.7,8.4,19.1
2023,NE,Nebraska,27287,County 287,17,120228,83001,MHLTH,frequent_mental_distress,Frequent mental distress,17.7,14.6,20.9
2023,NE,Nebraska,27287,County 287,17,120228,83001,BPHIGH,high_blood_pressure,High blood pressure,28.2,23.8,32.5
2023,NE,Nebraska,27287,County 287,17,120228,83001,ACCESS2,lack_health_insurance,Lack of health insurance,14,11.1,16.9
2023,NE,Nebraska,27287,County 287,17,120228,83001,OBESITY,obesity,Obesity,37.8,34.5,41
2023,NE,Nebraska,27287,County 287,17,120228,83001,LPA,physical_inactivity,Physical inactivity,28.9,23.3,34.5
2023,NE,Nebraska,27312,County 312,57,68175,53445,CSMOKING,current_smoking,Current smoking,23.7,18.1,29.3
2023,NE,Nebraska,27312,County 312,57,68175,53445,DIABETES,diabetes,Diabetes,14.2,9,19.5
2023,NE,Nebraska,27312,County 312,57,68175,53445,MHLTH,frequent_mental_distress,Frequent mental distress,22.6,20,25.3
2023,NE,Nebraska,27312,County 312,57,68175,53445,BPHIGH,high_blood_pressure,High blood pressure,35.8,30.1,41.5
2023,NE,Nebraska,27312,County 312,57,68175,53445,ACCESS2,lack_health_insurance,Lack of health insurance,17.8,15.5,20.1
2023,NE,Nebraska,27312,County 312,57,68175,53445,OBESITY,obesity,Obesity,38.8,32.8,44.7
2023,NE,Nebraska,27312,County 312,57,68175,53445,LPA,physical_inactivity,Physical inactivity,28.3,23.4,33.3
2023,NE,Nebraska,27368,County 368,28,280227,232979,CSMOKING,current_smoking,Current smoking,12.3,8.6,15.9
2023,NE,Nebraska,27368,County 368,28,280227,232979,DIABETES,diabetes,Diabetes,11.7,6.2,17.3
2023,NE,Nebraska,27368,County 368,28,280227,232979,MHLTH,frequent_mental_distress,Frequent mental distress,14.2,11.8,16.6
2023,NE,Nebraska,27368,County 368,28,280227,232979,BPHIGH,high_blood_pressure,High blood pressure,28,25.2,30.8
2023,NE,Nebraska,27368,County 368,28,280227,232979,ACCESS2,lack_health_insurance,Lack of health insurance,11.7,6.7,16.8
2023,NE,Nebraska,27368,County 368,28,280227,232979,OBESITY,obesity,Obesity,35.7,33.3,38.1
2023,NE,Nebraska,27368,County 368,28,280227,232979,LPA,physical_inactivity,Physical inactivity,24.2,18.6,29.8
2023,NE,Nebraska,27407,County 407,16,90291,69194,CSMOKING,current_smoking,Current smoking,11.4,8.1,14.7
2023,NE,Nebraska,27407,County 407,16,90291,69194,DIABETES,diabetes,Diabetes,15,9.8,20.2
2023,NE,Nebraska,27407,County 407,16,90291,69194,MHLTH,frequent_mental_distress,Frequent mental distress,14.4,12.4,16.5
2023,NE,Nebraska,27407,County 407,16,90291,69194,BPHIGH,high_blood_pressure,High blood pressure,26.2,21.7,30.6
2023,NE,Nebraska,27407,County 407,16,90291,69194,ACCESS2,lack_health_insurance,Lack of health insurance,5.8,1,10.6
2023,NE,Nebraska,27407,County 407,16,90291,69194,OBESITY,obesity,Obesity,30.1,24.9,35.3
2023,NE,Nebraska,27407,County 407,16,90291,69194,LPA,physical_inactivity,Physical inactivity,24.3,19.7,29
2023,NE,Nebraska,27429,County 429,45,99971,72336,CSMOKING,current_smoking,Current smoking,15.7,10.1,21.3
2023,NE,Nebraska,27429,County 429,45,99971,72336,DIABETES,diabetes,Diabetes,16.4,11,21.8
2023,NE,Nebraska,27429,County 429,45,99971,72336,MHLTH,frequent_mental_distress,Frequent mental distress,21.2,19,23.4
2023,NE,Nebraska,27429,County 429,45,99971,72336,BPHIGH,high_blood_pressure,High blood pressure,33.5,29.8,37.3
2023,NE,Nebraska,27429,County 429,45,99971,72336,ACCESS2,lack_health_insurance,Lack of health insurance,15.6,12.4,18.7
2023,NE,Nebraska,27429,County 429,45,99971,72336,OBESITY,obesity,Obesity,38.5,32.7,44.3
2023,NE,Nebraska,27429,County 429,45,99971,72336,LPA,physical_inactivity,Physical inactivity,27.2,23.8,30.5
2023,NE,Nebraska,27472,County 472,24,37296,26114,CSMOKING,current_smoking,Current smoking,3.2,0,8.4
2023,NE,Nebraska,27472,County 472,24,37296,26114,DIABETES,diabetes,Diabetes,2.2,0,8.1
2023,NE,Nebraska,27472,County 472,24,37296,26114,MHLTH,frequent_mental_distress,Frequent mental distress,12.2,8.2,16.3
2023,NE,Nebraska,27472,County 472,24,37296,26114,BPHIGH,high_blood_pressure,High blood pressure,21.9,17.2,26.5
2023,NE,Nebraska,27472,County 472,24,37296,26114,ACCESS2,lack_health_insurance,Lack of health insurance,1.5,0,5.3
2023,NE,Nebraska,27472,County 472,24,37296,26114,OBESITY,obesity,Obesity,16.2,12.7,19.8
2023,NE,Nebraska,27472,County 472,24,37296,26114,LPA,physical_inactivity,Physical inactivity,15.2,10.4,20
2023,NE,Nebraska,27497,County 497,57,113760,92768,CSMOKING,current_smoking,Current smoking,15,12.9,17.1
2023,NE,Nebraska,27497,County 497,57,113760,92768,DIABETES,diabetes,Diabetes,6.4,2.9,9.9
2023,NE,Nebraska,27497,County 497,57,113760,92768,MHLTH,frequent_mental_distress,Frequent mental distress,17.4,13.4,21.4
2023,NE,Nebraska,27497,County 497,57,113760,92768,BPHIGH,high_blood_pressure,High blood pressure,29.7,27.5,31.9
2023,NE,Nebraska,27497,County 497,57,113760,92768,ACCESS2,lack_health_insurance,Lack of health insurance,14.2,10.7,17.7
2023,NE,Nebraska,27497,County 497,57,113760,92768,OBESITY,obesity,Obesity,31.9,26.8,37
2023,NE,Nebraska,27497,County 497,57,113760,92768,LPA,physical_inactivity,Physical inactivity,25.7,23.8,27.6
2023,NH,New Hampshire,29049,County 049,13,869879,617536,CSMOKING,current_smoking,Current smoking,20.2,15.3,25
2023,NH,New Hampshire,29049,County 049,13,869879,617536,DIABETES,diabetes,Diabetes,15.3,10.5,20.1
2023,NH,New Hampshire,29049,County 049,13,869879,617536,MHLTH,frequent_mental_distress,Frequent mental distress,27.3,24,30.6
2023,NH,New Hampshire,29049,County 049,13,869879,617536,BPHIGH,high_blood_pressure,High blood pressure,36,34.2,37.7
2023,NH,New Hampshire,29049,County 049,13,869879,617536,ACCESS2,lack_health_insurance,Lack of health insurance,20.6,17.2,24
2023,NH,New Hampshire,29049,County 049,13,869879,617536,OBESITY,obesity,Obesity,41.2,38.4,43.9
2023,NH,New Hampshire,29049,County 049,13,869879,617536,LPA,physical_inactivity,Physical inactivity,32.5,29,36
2023,NH,New Hampshire,29051,County 051,73,104905,87265,CSMOKING,current_smoking,Current smoking,18.6,14.7,22.6
2023,NH,New Hampshire,29051,County 051,73,104905,87265,DIABETES,diabetes,Diabetes,5.6,0.4,10.7
2023,NH,New Hampshire,29051,County 051,73,104905,87265,MHLTH,frequent_mental_distress,Frequent mental distress,13.5,9.6,17.4
2023,NH,New Hampshire,29051,County 051,73,104905,87265,BPHIGH,high_blood_pressure,High blood pressure,24.3,21,27.6
2023,NH,New Hampshire,29051,County 051,73,104905,87265,ACCESS2,lack_health_insurance,Lack of health insurance,7.4,2.8,12
2023,NH,New Hampshire,29051,County 051,73,104905,87265,OBESITY,obesity,Obesity,22.1,19,25.2
2023,NH,New Hampshire,29051,County 051,73,104905,87265,LPA,physical_inactivity,Physical inactivity,20.8,17.1,24.5
2023,NH,New Hampshire,29109,County 109,56,14796,11158,CSMOKING,current_smoking,Current smoking,13.9,6.5,21.3
