year,state,state_name,county_fips,county_name,population_2020,pollutant,statistic,unit,metric_key,value,status,naaqs_standard,value_as_fraction_of_standard,exceeds_standard
2025,NC,North Carolina,33184,Monitoring County 184,219064,Hum,8-hour,index,co_8hr_ppm,2.661,reported,9,0.296,FALSE
2025,NC,North Carolina,33184,Monitoring County 184,219064,Siren,8-hour,index,ozone_8hr_ppb,60.733,reported,70,0.868,FALSE
2025,NC,North Carolina,33184,Monitoring County 184,219064,Traffic rumble,annual mean,index,no2_annual_mean_ppb,,no_data,53,,
2025,NC,North Carolina,33184,Monitoring County 184,219064,Traffic spike,1-hour,index,no2_1hr_ppb,,insufficient_data,100,,
2025,NC,North Carolina,33220,Monitoring County 220,287832,Construction dust,24-hour,index,pm10_24hr_ug_m3,,insufficient_data,150,,
2025,NC,North Carolina,33220,Monitoring County 220,287832,Echo,3-month,index,lead_3mo_ug_m3,0.076,reported,0.15,0.509,FALSE
2025,NC,North Carolina,33220,Monitoring County 220,287832,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,,insufficient_data,9,,
2025,NC,North Carolina,33220,Monitoring County 220,287832,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,12.071,reported,35,0.345,FALSE
2025,NC,North Carolina,33220,Monitoring County 220,287832,Generator,1-hour,index,so2_1hr_ppb,,no_data,75,,
2025,NC,North Carolina,33220,Monitoring County 220,287832,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,4.636,reported,10,0.464,FALSE
2025,NC,North Carolina,33220,Monitoring County 220,287832,Hum,8-hour,index,co_8hr_ppm,1.721,reported,9,0.191,FALSE
2025,NC,North Carolina,33220,Monitoring County 220,287832,Siren,8-hour,index,ozone_8hr_ppb,63.23,reported,70,0.903,FALSE
2025,NC,North Carolina,33220,Monitoring County 220,287832,Traffic rumble,annual mean,index,no2_annual_mean_ppb,22.029,reported,53,0.416,FALSE
2025,NC,North Carolina,33220,Monitoring County 220,287832,Traffic spike,1-hour,index,no2_1hr_ppb,69.923,reported,100,0.699,FALSE
2025,NC,North Carolina,33264,Monitoring County 264,325140,Construction dust,24-hour,index,pm10_24hr_ug_m3,78.608,reported,150,0.524,FALSE
2025,NC,North Carolina,33264,Monitoring County 264,325140,Echo,3-month,index,lead_3mo_ug_m3,0.038,reported,0.15,0.253,FALSE
2025,NC,North Carolina,33264,Monitoring County 264,325140,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,,no_data,9,,
2025,NC,North Carolina,33264,Monitoring County 264,325140,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,,no_data,35,,
2025,NC,North Carolina,33264,Monitoring County 264,325140,Generator,1-hour,index,so2_1hr_ppb,9.595,reported,75,0.128,FALSE
2025,NC,North Carolina,33264,Monitoring County 264,325140,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,4.06,reported,10,0.406,FALSE
2025,NC,North Carolina,33264,Monitoring County 264,325140,Hum,8-hour,index,co_8hr_ppm,,insufficient_data,9,,
2025,NC,North Carolina,33264,Monitoring County 264,325140,Siren,8-hour,index,ozone_8hr_ppb,,insufficient_data,70,,
2025,NC,North Carolina,33264,Monitoring County 264,325140,Traffic rumble,annual mean,index,no2_annual_mean_ppb,,no_data,53,,
2025,NC,North Carolina,33264,Monitoring County 264,325140,Traffic spike,1-hour,index,no2_1hr_ppb,37.289,reported,100,0.373,FALSE
2025,NC,North Carolina,33274,Monitoring County 274,69537,Construction dust,24-hour,index,pm10_24hr_ug_m3,73.817,reported,150,0.492,FALSE
2025,NC,North Carolina,33274,Monitoring County 274,69537,Echo,3-month,index,lead_3mo_ug_m3,,insufficient_data,0.15,,
2025,NC,North Carolina,33274,Monitoring County 274,69537,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,,no_data,9,,
2025,NC,North Carolina,33274,Monitoring County 274,69537,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,32.595,reported,35,0.931,FALSE
2025,NC,North Carolina,33274,Monitoring County 274,69537,Generator,1-hour,index,so2_1hr_ppb,,insufficient_data,75,,
2025,NC,North Carolina,33274,Monitoring County 274,69537,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,5.503,reported,10,0.55,FALSE
2025,NC,North Carolina,33274,Monitoring County 274,69537,Hum,8-hour,index,co_8hr_ppm,6.882,reported,9,0.765,FALSE
2025,NC,North Carolina,33274,Monitoring County 274,69537,Siren,8-hour,index,ozone_8hr_ppb,,no_data,70,,
2025,NC,North Carolina,33274,Monitoring County 274,69537,Traffic rumble,annual mean,index,no2_annual_mean_ppb,,no_data,53,,
2025,NC,North Carolina,33274,Monitoring County 274,69537,Traffic spike,1-hour,index,no2_1hr_ppb,,insufficient_data,100,,
2025,NC,North Carolina,33308,Monitoring County 308,84406,Construction dust,24-hour,index,pm10_24hr_ug_m3,36.374,reported,150,0.242,FALSE
2025,NC,North Carolina,33308,Monitoring County 308,84406,Echo,3-month,index,lead_3mo_ug_m3,,no_data,0.15,,
2025,NC,North Carolina,33308,Monitoring County 308,84406,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,,no_data,9,,
2025,NC,North Carolina,33308,Monitoring County 308,84406,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,,no_data,35,,
2025,NC,North Carolina,33308,Monitoring County 308,84406,Generator,1-hour,index,so2_1hr_ppb,12.518,reported,75,0.167,FALSE
2025,NC,North Carolina,33308,Monitoring County 308,84406,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,4.261,reported,10,0.426,FALSE
2025,NC,North Carolina,33308,Monitoring County 308,84406,Hum,8-hour,index,co_8hr_ppm,,insufficient_data,9,,
2025,NC,North Carolina,33308,Monitoring County 308,84406,Siren,8-hour,index,ozone_8hr_ppb,36.651,reported,70,0.524,FALSE
2025,NC,North Carolina,33308,Monitoring County 308,84406,Traffic rumble,annual mean,index,no2_annual_mean_ppb,23.479,reported,53,0.443,FALSE
2025,NC,North Carolina,33308,Monitoring County 308,84406,Traffic spike,1-hour,index,no2_1hr_ppb,36.532,reported,100,0.365,FALSE
2025,ND,North Dakota,34068,Monitoring County 068,104302,Construction dust,24-hour,index,pm10_24hr_ug_m3,,no_data,150,,
2025,ND,North Dakota,34068,Monitoring County 068,104302,Echo,3-month,index,lead_3mo_ug_m3,0.044,reported,0.15,0.294,FALSE
2025,ND,North Dakota,34068,Monitoring County 068,104302,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,5.101,reported,9,0.567,FALSE
2025,ND,North Dakota,34068,Monitoring County 068,104302,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,,no_data,35,,
2025,ND,North Dakota,34068,Monitoring County 068,104302,Generator,1-hour,index,so2_1hr_ppb,,no_data,75,,
2025,ND,North Dakota,34068,Monitoring County 068,104302,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,2.623,reported,10,0.262,FALSE
2025,ND,North Dakota,34068,Monitoring County 068,104302,Hum,8-hour,index,co_8hr_ppm,2.01,reported,9,0.223,FALSE
2025,ND,North Dakota,34068,Monitoring County 068,104302,Siren,8-hour,index,ozone_8hr_ppb,45.959,reported,70,0.657,FALSE
2025,ND,North Dakota,34068,Monitoring County 068,104302,Traffic rumble,annual mean,index,no2_annual_mean_ppb,,no_data,53,,
2025,ND,North Dakota,34068,Monitoring County 068,104302,Traffic spike,1-hour,index,no2_1hr_ppb,67.127,reported,100,0.671,FALSE
2025,ND,North Dakota,34075,Monitoring County 075,66019,Construction dust,24-hour,index,pm10_24hr_ug_m3,,no_data,150,,
2025,ND,North Dakota,34075,Monitoring County 075,66019,Echo,3-month,index,lead_3mo_ug_m3,,no_data,0.15,,
2025,ND,North Dakota,34075,Monitoring County 075,66019,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,3.153,reported,9,0.35,FALSE
2025,ND,North Dakota,34075,Monitoring County 075,66019,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,18.109,reported,35,0.517,FALSE
2025,ND,North Dakota,34075,Monitoring County 075,66019,Generator,1-hour,index,so2_1hr_ppb,,no_data,75,,
2025,ND,North Dakota,34075,Monitoring County 075,66019,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,,insufficient_data,10,,
2025,ND,North Dakota,34075,Monitoring County 075,66019,Hum,8-hour,index,co_8hr_ppm,,no_data,9,,
2025,ND,North Dakota,34075,Monitoring County 075,66019,Siren,8-hour,index,ozone_8hr_ppb,18.38,reported,70,0.263,FALSE
2025,ND,North Dakota,34075,Monitoring County 075,66019,Traffic rumble,annual mean,index,no2_annual_mean_ppb,,no_data,53,,
2025,ND,North Dakota,34075,Monitoring County 075,66019,Traffic spike,1-hour,index,no2_1hr_ppb,26.444,reported,100,0.264,FALSE
2025,ND,North Dakota,34134,Monitoring County 134,95739,Construction dust,24-hour,index,pm10_24hr_ug_m3,,no_data,150,,
2025,ND,North Dakota,34134,Monitoring County 134,95739,Echo,3-month,index,lead_3mo_ug_m3,,no_data,0.15,,
2025,ND,North Dakota,34134,Monitoring County 134,95739,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,10.17,reported,9,1.13,TRUE
2025,ND,North Dakota,34134,Monitoring County 134,95739,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,9.915,reported,35,0.283,FALSE
2025,ND,North Dakota,34134,Monitoring County 134,95739,Generator,1-hour,index,so2_1hr_ppb,11.525,reported,75,0.154,FALSE
2025,ND,North Dakota,34134,Monitoring County 134,95739,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,8.13,reported,10,0.813,FALSE
2025,ND,North Dakota,34134,Monitoring County 134,95739,Hum,8-hour,index,co_8hr_ppm,0.943,reported,9,0.105,FALSE
2025,ND,North Dakota,34134,Monitoring County 134,95739,Siren,8-hour,index,ozone_8hr_ppb,26.14,reported,70,0.373,FALSE
2025,ND,North Dakota,34134,Monitoring County 134,95739,Traffic rumble,annual mean,index,no2_annual_mean_ppb,32.388,reported,53,0.611,FALSE
2025,ND,North Dakota,34134,Monitoring County 134,95739,Traffic spike,1-hour,index,no2_1hr_ppb,,no_data,100,,
2025,ND,North Dakota,34202,Monitoring County 202,186211,Construction dust,24-hour,index,pm10_24hr_ug_m3,,no_data,150,,
2025,ND,North Dakota,34202,Monitoring County 202,186211,Echo,3-month,index,lead_3mo_ug_m3,0.036,reported,0.15,0.237,FALSE
2025,ND,North Dakota,34202,Monitoring County 202,186211,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,,insufficient_data,9,,
2025,ND,North Dakota,34202,Monitoring County 202,186211,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,28.247,reported,35,0.807,FALSE
2025,ND,North Dakota,34202,Monitoring County 202,186211,Generator,1-hour,index,so2_1hr_ppb,,no_data,75,,
2025,ND,North Dakota,34202,Monitoring County 202,186211,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,,no_data,10,,
2025,ND,North Dakota,34202,Monitoring County 202,186211,Hum,8-hour,index,co_8hr_ppm,,insufficient_data,9,,
2025,ND,North Dakota,34202,Monitoring County 202,186211,Siren,8-hour,index,ozone_8hr_ppb,33.083,reported,70,0.473,FALSE
2025,ND,North Dakota,34202,Monitoring County 202,186211,Traffic rumble,annual mean,index,no2_annual_mean_ppb,,insufficient_data,53,,
2025,ND,North Dakota,34202,Monitoring County 202,186211,Traffic spike,1-hour,index,no2_1hr_ppb,,no_data,100,,
2025,ND,North Dakota,34288,Monitoring County 288,56004,Construction dust,24-hour,index,pm10_24hr_ug_m3,,no_data,150,,
2025,ND,North Dakota,34288,Monitoring County 288,56004,Echo,3-month,index,lead_3mo_ug_m3,0.078,reported,0.15,0.521,FALSE
2025,ND,North Dakota,34288,Monitoring County 288,56004,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,,no_data,9,,
2025,ND,North Dakota,34288,Monitoring County 288,56004,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,12.647,reported,35,0.361,FALSE
2025,ND,North Dakota,34288,Monitoring County 288,56004,Generator,1-hour,index,so2_1hr_ppb,,insufficient_data,75,,
2025,ND,North Dakota,34288,Monitoring County 288,56004,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,5.744,reported,10,0.574,FALSE
2025,ND,North Dakota,34288,Monitoring County 288,56004,Hum,8-hour,index,co_8hr_ppm,2.727,reported,9,0.303,FALSE
2025,ND,North Dakota,34288,Monitoring County 288,56004,Siren,8-hour,index,ozone_8hr_ppb,74.709,reported,70,1.067,TRUE
2025,ND,North Dakota,34288,Monitoring County 288,56004,Traffic rumble,annual mean,index,no2_annual_mean_ppb,16.938,reported,53,0.32,FALSE
2025,ND,North Dakota,34288,Monitoring County 288,56004,Traffic spike,1-hour,index,no2_1hr_ppb,49.968,reported,100,0.5,FALSE
2025,NE,Nebraska,27069,Monitoring County 069,92178,Construction dust,24-hour,index,pm10_24hr_ug_m3,42.543,reported,150,0.284,FALSE
2025,NE,Nebraska,27069,Monitoring County 069,92178,Echo,3-month,index,lead_3mo_ug_m3,0.046,reported,0.15,0.306,FALSE
2025,NE,Nebraska,27069,Monitoring County 069,92178,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,6.049,reported,9,0.672,FALSE
2025,NE,Nebraska,27069,Monitoring County 069,92178,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,10.175,reported,35,0.291,FALSE
2025,NE,Nebraska,27069,Monitoring County 069,92178,Generator,1-hour,index,so2_1hr_ppb,20.251,reported,75,0.27,FALSE
2025,NE,Nebraska,27069,Monitoring County 069,92178,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,2.747,reported,10,0.275,FALSE
2025,NE,Nebraska,27069,Monitoring County 069,92178,Hum,8-hour,index,co_8hr_ppm,,no_data,9,,
2025,NE,Nebraska,27069,Monitoring County 069,92178,Siren,8-hour,index,ozone_8hr_ppb,,no_data,70,,
2025,NE,Nebraska,27069,Monitoring County 069,92178,Traffic rumble,annual mean,index,no2_annual_mean_ppb,,insufficient_data,53,,
2025,NE,Nebraska,27069,Monitoring County 069,92178,Traffic spike,1-hour,index,no2_1hr_ppb,,no_data,100,,
2025,NE,Nebraska,27079,Monitoring County 079,74746,Construction dust,24-hour,index,pm10_24hr_ug_m3,,no_data,150,,
2025,NE,Nebraska,27079,Monitoring County 079,74746,Echo,3-month,index,lead_3mo_ug_m3,,no_data,0.15,,
2025,NE,Nebraska,27079,Monitoring County 079,74746,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,,no_data,9,,
2025,NE,Nebraska,27079,Monitoring County 079,74746,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,11.903,reported,35,0.34,FALSE
2025,NE,Nebraska,27079,Monitoring County 079,74746,Generator,1-hour,index,so2_1hr_ppb,16.568,reported,75,0.221,FALSE
2025,NE,Nebraska,27079,Monitoring County 079,74746,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,4.02,reported,10,0.402,FALSE
2025,NE,Nebraska,27079,Monitoring County 079,74746,Hum,8-hour,index,co_8hr_ppm,2.916,reported,9,0.324,FALSE
2025,NE,Nebraska,27079,Monitoring County 079,74746,Siren,8-hour,index,ozone_8hr_ppb,76.373,reported,70,1.091,TRUE
2025,NE,Nebraska,27079,Monitoring County 079,74746,Traffic rumble,annual mean,index,no2_annual_mean_ppb,46.386,reported,53,0.875,FALSE
2025,NE,Nebraska,27079,Monitoring County 079,74746,Traffic spike,1-hour,index,no2_1hr_ppb,20.851,reported,100,0.209,FALSE
2025,NE,Nebraska,27115,Monitoring County 115,160112,Construction dust,24-hour,index,pm10_24hr_ug_m3,60.096,reported,150,0.401,FALSE
2025,NE,Nebraska,27115,Monitoring County 115,160112,Echo,3-month,index,lead_3mo_ug_m3,0.041,reported,0.15,0.275,FALSE
2025,NE,Nebraska,27115,Monitoring County 115,160112,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,10.985,reported,9,1.221,TRUE
2025,NE,Nebraska,27115,Monitoring County 115,160112,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,11.249,reported,35,0.321,FALSE
2025,NE,Nebraska,27115,Monitoring County 115,160112,Generator,1-hour,index,so2_1hr_ppb,,no_data,75,,
2025,NE,Nebraska,27115,Monitoring County 115,160112,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,,no_data,10,,
2025,NE,Nebraska,27115,Monitoring County 115,160112,Hum,8-hour,index,co_8hr_ppm,,no_data,9,,
2025,NE,Nebraska,27115,Monitoring County 115,160112,Siren,8-hour,index,ozone_8hr_ppb,48.398,reported,70,0.691,FALSE
2025,NE,Nebraska,27115,Monitoring County 115,160112,Traffic rumble,annual mean,index,no2_annual_mean_ppb,31.256,reported,53,0.59,FALSE
2025,NE,Nebraska,27115,Monitoring County 115,160112,Traffic spike,1-hour,index,no2_1hr_ppb,,insufficient_data,100,,
2025,NE,Nebraska,27156,Monitoring County 156,143811,Construction dust,24-hour,index,pm10_24hr_ug_m3,77.916,reported,150,0.519,FALSE
2025,NE,Nebraska,27156,Monitoring County 156,143811,Echo,3-month,index,lead_3mo_ug_m3,0.029,reported,0.15,0.195,FALSE
2025,NE,Nebraska,27156,Monitoring County 156,143811,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,9.325,reported,9,1.036,TRUE
2025,NE,Nebraska,27156,Monitoring County 156,143811,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,11.082,reported,35,0.317,FALSE
2025,NE,Nebraska,27156,Monitoring County 156,143811,Generator,1-hour,index,so2_1hr_ppb,10.373,reported,75,0.138,FALSE
2025,NE,Nebraska,27156,Monitoring County 156,143811,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,10.471,reported,10,1.047,TRUE
2025,NE,Nebraska,27156,Monitoring County 156,143811,Hum,8-hour,index,co_8hr_ppm,,insufficient_data,9,,
2025,NE,Nebraska,27156,Monitoring County 156,143811,Siren,8-hour,index,ozone_8hr_ppb,34.772,reported,70,0.497,FALSE
2025,NE,Nebraska,27156,Monitoring County 156,143811,Traffic rumble,annual mean,index,no2_annual_mean_ppb,14.505,reported,53,0.274,FALSE
2025,NE,Nebraska,27156,Monitoring County 156,143811,Traffic spike,1-hour,index,no2_1hr_ppb,,no_data,100,,
2025,NE,Nebraska,27253,Monitoring County 253,91249,Construction dust,24-hour,index,pm10_24hr_ug_m3,71.869,reported,150,0.479,FALSE
2025,NE,Nebraska,27253,Monitoring County 253,91249,Echo,3-month,index,lead_3mo_ug_m3,,no_data,0.15,,
2025,NE,Nebraska,27253,Monitoring County 253,91249,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,9.539,reported,9,1.06,TRUE
2025,NE,Nebraska,27253,Monitoring County 253,91249,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,,insufficient_data,35,,
2025,NE,Nebraska,27253,Monitoring County 253,91249,Generator,1-hour,index,so2_1hr_ppb,,insufficient_data,75,,
2025,NE,Nebraska,27253,Monitoring County 253,91249,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,6.286,reported,10,0.629,FALSE
2025,NE,Nebraska,27253,Monitoring County 253,91249,Hum,8-hour,index,co_8hr_ppm,2.644,reported,9,0.294,FALSE
2025,NE,Nebraska,27253,Monitoring County 253,91249,Siren,8-hour,index,ozone_8hr_ppb,49.238,reported,70,0.703,FALSE
2025,NE,Nebraska,27253,Monitoring County 253,91249,Traffic rumble,annual mean,index,no2_annual_mean_ppb,,no_data,53,,
2025,NE,Nebraska,27253,Monitoring County 253,91249,Traffic spike,1-hour,index,no2_1hr_ppb,66.911,reported,100,0.669,FALSE
2025,NE,Nebraska,27277,Monitoring County 277,8347,Construction dust,24-hour,index,pm10_24hr_ug_m3,45.824,reported,150,0.305,FALSE
2025,NE,Nebraska,27277,Monitoring County 277,8347,Echo,3-month,index,lead_3mo_ug_m3,,no_data,0.15,,
2025,NE,Nebraska,27277,Monitoring County 277,8347,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,10.913,reported,9,1.213,TRUE
2025,NE,Nebraska,27277,Monitoring County 277,8347,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,,no_data,35,,
2025,NE,Nebraska,27277,Monitoring County 277,8347,Generator,1-hour,index,so2_1hr_ppb,,no_data,75,,
2025,NE,Nebraska,27277,Monitoring County 277,8347,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,9.581,reported,10,0.958,FALSE
2025,NE,Nebraska,27277,Monitoring County 277,8347,Hum,8-hour,index,co_8hr_ppm,,no_data,9,,
2025,NE,Nebraska,27277,Monitoring County 277,8347,Siren,8-hour,index,ozone_8hr_ppb,,no_data,70,,
2025,NE,Nebraska,27277,Monitoring County 277,8347,Traffic rumble,annual mean,index,no2_annual_mean_ppb,,no_data,53,,
2025,NE,Nebraska,27277,Monitoring County 277,8347,Traffic spike,1-hour,index,no2_1hr_ppb,47.587,reported,100,0.476,FALSE
2025,NH,New Hampshire,29006,Monitoring County 006,99599,Construction dust,24-hour,index,pm10_24hr_ug_m3,76.867,reported,150,0.512,FALSE
2025,NH,New Hampshire,29006,Monitoring County 006,99599,Echo,3-month,index,lead_3mo_ug_m3,,no_data,0.15,,
2025,NH,New Hampshire,29006,Monitoring County 006,99599,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,,no_data,9,,
2025,NH,New Hampshire,29006,Monitoring County 006,99599,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,23.23,reported,35,0.664,FALSE
2025,NH,New Hampshire,29006,Monitoring County 006,99599,Generator,1-hour,index,so2_1hr_ppb,11.304,reported,75,0.151,FALSE
2025,NH,New Hampshire,29006,Monitoring County 006,99599,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,1.444,reported,10,0.144,FALSE
2025,NH,New Hampshire,29006,Monitoring County 006,99599,Hum,8-hour,index,co_8hr_ppm,4.019,reported,9,0.447,FALSE
2025,NH,New Hampshire,29006,Monitoring County 006,99599,Siren,8-hour,index,ozone_8hr_ppb,44.524,reported,70,0.636,FALSE
2025,NH,New Hampshire,29006,Monitoring County 006,99599,Traffic rumble,annual mean,index,no2_annual_mean_ppb,,no_data,53,,
2025,NH,New Hampshire,29006,Monitoring County 006,99599,Traffic spike,1-hour,index,no2_1hr_ppb,57.734,reported,100,0.577,FALSE
2025,NH,New Hampshire,29058,Monitoring County 058,64218,Construction dust,24-hour,index,pm10_24hr_ug_m3,78.098,reported,150,0.521,FALSE
2025,NH,New Hampshire,29058,Monitoring County 058,64218,Echo,3-month,index,lead_3mo_ug_m3,0.035,reported,0.15,0.233,FALSE
2025,NH,New Hampshire,29058,Monitoring County 058,64218,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,5.251,reported,9,0.583,FALSE
2025,NH,New Hampshire,29058,Monitoring County 058,64218,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,14.721,reported,35,0.421,FALSE
2025,NH,New Hampshire,29058,Monitoring County 058,64218,Generator,1-hour,index,so2_1hr_ppb,15.28,reported,75,0.204,FALSE
2025,NH,New Hampshire,29058,Monitoring County 058,64218,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,4.978,reported,10,0.498,FALSE
2025,NH,New Hampshire,29058,Monitoring County 058,64218,Hum,8-hour,index,co_8hr_ppm,2.034,reported,9,0.226,FALSE
2025,NH,New Hampshire,29058,Monitoring County 058,64218,Siren,8-hour,index,ozone_8hr_ppb,,no_data,70,,
2025,NH,New Hampshire,29058,Monitoring County 058,64218,Traffic rumble,annual mean,index,no2_annual_mean_ppb,14.407,reported,53,0.272,FALSE
2025,NH,New Hampshire,29058,Monitoring County 058,64218,Traffic spike,1-hour,index,no2_1hr_ppb,,no_data,100,,
2025,NH,New Hampshire,29159,Monitoring County 159,120960,Construction dust,24-hour,index,pm10_24hr_ug_m3,47.978,reported,150,0.32,FALSE
2025,NH,New Hampshire,29159,Monitoring County 159,120960,Echo,3-month,index,lead_3mo_ug_m3,0.03,reported,0.15,0.201,FALSE
2025,NH,New Hampshire,29159,Monitoring County 159,120960,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,3.157,reported,9,0.351,FALSE
2025,NH,New Hampshire,29159,Monitoring County 159,120960,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,13.783,reported,35,0.394,FALSE
2025,NH,New Hampshire,29159,Monitoring County 159,120960,Generator,1-hour,index,so2_1hr_ppb,6.66,reported,75,0.089,FALSE
2025,NH,New Hampshire,29159,Monitoring County 159,120960,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,,no_data,10,,
2025,NH,New Hampshire,29159,Monitoring County 159,120960,Hum,8-hour,index,co_8hr_ppm,,no_data,9,,
2025,NH,New Hampshire,29159,Monitoring County 159,120960,Siren,8-hour,index,ozone_8hr_ppb,,no_data,70,,
2025,NH,New Hampshire,29159,Monitoring County 159,120960,Traffic rumble,annual mean,index,no2_annual_mean_ppb,17.932,reported,53,0.338,FALSE
2025,NH,New Hampshire,29159,Monitoring County 159,120960,Traffic spike,1-hour,index,no2_1hr_ppb,,insufficient_data,100,,
2025,NH,New Hampshire,29182,Monitoring County 182,145561,Construction dust,24-hour,index,pm10_24hr_ug_m3,,no_data,150,,
2025,NH,New Hampshire,29182,Monitoring County 182,145561,Echo,3-month,index,lead_3mo_ug_m3,,no_data,0.15,,
2025,NH,New Hampshire,29182,Monitoring County 182,145561,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,,no_data,9,,
2025,NH,New Hampshire,29182,Monitoring County 182,145561,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,23.829,reported,35,0.681,FALSE
2025,NH,New Hampshire,29182,Monitoring County 182,145561,Generator,1-hour,index,so2_1hr_ppb,,no_data,75,,
2025,NH,New Hampshire,29182,Monitoring County 182,145561,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,9.423,reported,10,0.942,FALSE
2025,NH,New Hampshire,29182,Monitoring County 182,145561,Hum,8-hour,index,co_8hr_ppm,,no_data,9,,
2025,NH,New Hampshire,29182,Monitoring County 182,145561,Siren,8-hour,index,ozone_8hr_ppb,,no_data,70,,
2025,NH,New Hampshire,29182,Monitoring County 182,145561,Traffic rumble,annual mean,index,no2_annual_mean_ppb,,no_data,53,,
2025,NH,New Hampshire,29182,Monitoring County 182,145561,Traffic spike,1-hour,index,no2_1hr_ppb,,no_data,100,,
2025,NH,New Hampshire,29294,Monitoring County 294,35245,Construction dust,24-hour,index,pm10_24hr_ug_m3,,no_data,150,,
2025,NH,New Hampshire,29294,Monitoring County 294,35245,Echo,3-month,index,lead_3mo_ug_m3,0.017,reported,0.15,0.111,FALSE
2025,NH,New Hampshire,29294,Monitoring County 294,35245,Fine dust,weighted annual mean,index,pm25_annual_mean_ug_m3,6.992,reported,9,0.777,FALSE
2025,NH,New Hampshire,29294,Monitoring County 294,35245,Fine dust spike,24-hour,index,pm25_24hr_ug_m3,,no_data,35,,
2025,NH,New Hampshire,29294,Monitoring County 294,35245,Generator,1-hour,index,so2_1hr_ppb,23.289,reported,75,0.311,FALSE
2025,NH,New Hampshire,29294,Monitoring County 294,35245,Generator annual,weighted annual mean,index,so2_annual_mean_ppb,2.85,reported,10,0.285,FALSE
2025,NH,New Hampshire,29294,Monitoring County 294,35245,Hum,8-hour,index,co_8hr_ppm,2.86,reported,9,0.318,FALSE
2025,NH,New Hampshire,29294,Monitoring County 294,35245,Siren,8-hour,index,ozone_8hr_ppb,20.26,reported,70,0.289,FALSE
2025,NH,New Hampshire,29294,Monitoring County 294,35245,Traffic rumble,annual mean,index,no2_annual_mean_ppb,,no_data,53,,
2025,NH,New Hampshire,29294,Monitoring County 294,35245,Traffic spike,1-hour,index,no2_1hr_ppb,75.375,reported,100,0.754,FALSE
2025,NH,New Hampshire,29309,Monitoring County 309,886673,Construction dust,24-hour,index,pm10_24hr_ug_m3,39.255,reported,150,0.262,FALSE
