year,state,state_name,county_name,county_fips,tract_fips,location_id,measure_id,measure_key,measure,estimate,ci_lower,ci_upper,total_population,total_adult_population,longitude,latitude
2023,MD,Maryland,Metro County 7,12108,12108000480,12108000480,MHLTH,frequent_mental_distress,Frequent mental distress,15.4,9,21.8,5921,4608,-78.20882559488527,37.20181574579328
2023,MD,Maryland,Metro County 7,12108,12108000480,12108000480,BPHIGH,high_blood_pressure,High blood pressure,29.8,23.2,36.4,5921,4608,-78.20882559488527,37.20181574579328
2023,MD,Maryland,Metro County 7,12108,12108000480,12108000480,ACCESS2,lack_health_insurance,Lack of health insurance,17.3,12.6,21.9,5921,4608,-78.20882559488527,37.20181574579328
2023,MD,Maryland,Metro County 7,12108,12108000480,12108000480,OBESITY,obesity,Obesity,35.9,29.9,41.9,5921,4608,-78.20882559488527,37.20181574579328
2023,MD,Maryland,Metro County 7,12108,12108000480,12108000480,LPA,physical_inactivity,Physical inactivity,25,20.4,29.7,5921,4608,-78.20882559488527,37.20181574579328
2023,MD,Maryland,Metro County 7,12140,12140000423,12140000423,CSMOKING,current_smoking,Current smoking,12.5,8.8,16.2,2755,2117,-78.40873584044166,38.34510513115674
2023,MD,Maryland,Metro County 7,12140,12140000423,12140000423,DIABETES,diabetes,Diabetes,15.1,9.3,21,2755,2117,-78.40873584044166,38.34510513115674
2023,MD,Maryland,Metro County 7,12140,12140000423,12140000423,MHLTH,frequent_mental_distress,Frequent mental distress,22.1,17.3,26.9,2755,2117,-78.40873584044166,38.34510513115674
2023,MD,Maryland,Metro County 7,12140,12140000423,12140000423,BPHIGH,high_blood_pressure,High blood pressure,42.7,36.8,48.5,2755,2117,-78.40873584044166,38.34510513115674
2023,MD,Maryland,Metro County 7,12140,12140000423,12140000423,ACCESS2,lack_health_insurance,Lack of health insurance,19.3,16.9,21.7,2755,2117,-78.40873584044166,38.34510513115674
2023,MD,Maryland,Metro County 7,12140,12140000423,12140000423,OBESITY,obesity,Obesity,30.3,25.7,35,2755,2117,-78.40873584044166,38.34510513115674
2023,MD,Maryland,Metro County 7,12140,12140000423,12140000423,LPA,physical_inactivity,Physical inactivity,30,24.7,35.3,2755,2117,-78.40873584044166,38.34510513115674
2023,MD,Maryland,Metro County 7,12157,12157000615,12157000615,CSMOKING,current_smoking,Current smoking,1.3,0,5.8,4098,2993,-78.15384716857224,37.95900702867657
2023,MD,Maryland,Metro County 7,12157,12157000615,12157000615,DIABETES,diabetes,Diabetes,1,0,5.5,4098,2993,-78.15384716857224,37.95900702867657
2023,MD,Maryland,Metro County 7,12157,12157000615,12157000615,MHLTH,frequent_mental_distress,Frequent mental distress,12.9,7.2,18.6,4098,2993,-78.15384716857224,37.95900702867657
2023,MD,Maryland,Metro County 7,12157,12157000615,12157000615,BPHIGH,high_blood_pressure,High blood pressure,20.4,17.2,23.6,4098,2993,-78.15384716857224,37.95900702867657
2023,MD,Maryland,Metro County 7,12157,12157000615,12157000615,ACCESS2,lack_health_insurance,Lack of health insurance,8.3,2.6,14,4098,2993,-78.15384716857224,37.95900702867657
2023,MD,Maryland,Metro County 7,12157,12157000615,12157000615,OBESITY,obesity,Obesity,24.6,22.5,26.6,4098,2993,-78.15384716857224,37.95900702867657
2023,MD,Maryland,Metro County 7,12157,12157000615,12157000615,LPA,physical_inactivity,Physical inactivity,12.6,8.4,16.8,4098,2993,-78.15384716857224,37.95900702867657
2023,MD,Maryland,Metro County 7,12179,12179000027,12179000027,CSMOKING,current_smoking,Current smoking,3.2,0,8.9,4436,3092,-77.54688218813389,38.56393529772758
2023,MD,Maryland,Metro County 7,12179,12179000027,12179000027,DIABETES,diabetes,Diabetes,1,0,5.6,4436,3092,-77.54688218813389,38.56393529772758
2023,MD,Maryland,Metro County 7,12179,12179000027,12179000027,MHLTH,frequent_mental_distress,Frequent mental distress,5.8,0.6,11,4436,3092,-77.54688218813389,38.56393529772758
2023,MD,Maryland,Metro County 7,12179,12179000027,12179000027,BPHIGH,high_blood_pressure,High blood pressure,29.1,25.4,32.8,4436,3092,-77.54688218813389,38.56393529772758
2023,MD,Maryland,Metro County 7,12179,12179000027,12179000027,ACCESS2,lack_health_insurance,Lack of health insurance,8.4,2.2,14.7,4436,3092,-77.54688218813389,38.56393529772758
2023,MD,Maryland,Metro County 7,12179,12179000027,12179000027,OBESITY,obesity,Obesity,24.5,19.6,29.3,4436,3092,-77.54688218813389,38.56393529772758
2023,MD,Maryland,Metro County 7,12179,12179000027,12179000027,LPA,physical_inactivity,Physical inactivity,13.9,11.3,16.4,4436,3092,-77.54688218813389,38.56393529772758
2023,MD,Maryland,Metro County 7,12182,12182000338,12182000338,CSMOKING,current_smoking,Current smoking,15.2,9.6,20.8,4172,3394,-78.1866704763379,37.86531224977225
2023,MD,Maryland,Metro County 7,12182,12182000338,12182000338,DIABETES,diabetes,Diabetes,7.9,3,12.7,4172,3394,-78.1866704763379,37.86531224977225
2023,MD,Maryland,Metro County 7,12182,12182000338,12182000338,MHLTH,frequent_mental_distress,Frequent mental distress,23.8,16.9,30.6,4172,3394,-78.1866704763379,37.86531224977225
2023,MD,Maryland,Metro County 7,12182,12182000338,12182000338,BPHIGH,high_blood_pressure,High blood pressure,39.5,36,42.9,4172,3394,-78.1866704763379,37.86531224977225
2023,MD,Maryland,Metro County 7,12182,12182000338,12182000338,ACCESS2,lack_health_insurance,Lack of health insurance,9.8,5.9,13.7,4172,3394,-78.1866704763379,37.86531224977225
2023,MD,Maryland,Metro County 7,12182,12182000338,12182000338,OBESITY,obesity,Obesity,32.4,29.2,35.6,4172,3394,-78.1866704763379,37.86531224977225
2023,MD,Maryland,Metro County 7,12182,12182000338,12182000338,LPA,physical_inactivity,Physical inactivity,32.7,26.1,39.4,4172,3394,-78.1866704763379,37.86531224977225
2023,MD,Maryland,Metro County 8,12006,12006000081,12006000081,CSMOKING,current_smoking,Current smoking,6.4,1.5,11.3,2846,2246,-78.41793528804556,38.95976343527436
2023,MD,Maryland,Metro County 8,12006,12006000081,12006000081,DIABETES,diabetes,Diabetes,6.7,2.9,10.4,2846,2246,-78.41793528804556,38.95976343527436
2023,MD,Maryland,Metro County 8,12006,12006000081,12006000081,MHLTH,frequent_mental_distress,Frequent mental distress,12.9,7.1,18.7,2846,2246,-78.41793528804556,38.95976343527436
2023,MD,Maryland,Metro County 8,12006,12006000081,12006000081,BPHIGH,high_blood_pressure,High blood pressure,30.8,25.4,36.1,2846,2246,-78.41793528804556,38.95976343527436
2023,MD,Maryland,Metro County 8,12006,12006000081,12006000081,ACCESS2,lack_health_insurance,Lack of health insurance,5.6,1.2,10.1,2846,2246,-78.41793528804556,38.95976343527436
2023,MD,Maryland,Metro County 8,12006,12006000081,12006000081,OBESITY,obesity,Obesity,28.3,25.8,30.8,2846,2246,-78.41793528804556,38.95976343527436
2023,MD,Maryland,Metro County 8,12006,12006000081,12006000081,LPA,physical_inactivity,Physical inactivity,21.5,16.9,26,2846,2246,-78.41793528804556,38.95976343527436
2023,MD,Maryland,Metro County 8,12009,12009000555,12009000555,CSMOKING,current_smoking,Current smoking,16.3,10.5,22,2444,1776,-78.00378653444349,39.36617802660912
2023,MD,Maryland,Metro County 8,12009,12009000555,12009000555,DIABETES,diabetes,Diabetes,9.3,4.6,14,2444,1776,-78.00378653444349,39.36617802660912
2023,MD,Maryland,Metro County 8,12009,12009000555,12009000555,MHLTH,frequent_mental_distress,Frequent mental distress,11.8,9,14.6,2444,1776,-78.00378653444349,39.36617802660912
2023,MD,Maryland,Metro County 8,12009,12009000555,12009000555,BPHIGH,high_blood_pressure,High blood pressure,28.8,25.6,32,2444,1776,-78.00378653444349,39.36617802660912
2023,MD,Maryland,Metro County 8,12009,12009000555,12009000555,ACCESS2,lack_health_insurance,Lack of health insurance,13.8,9.4,18.3,2444,1776,-78.00378653444349,39.36617802660912
2023,MD,Maryland,Metro County 8,12009,12009000555,12009000555,OBESITY,obesity,Obesity,31.9,25.7,38.1,2444,1776,-78.00378653444349,39.36617802660912
2023,MD,Maryland,Metro County 8,12009,12009000555,12009000555,LPA,physical_inactivity,Physical inactivity,34.7,27.8,41.7,2444,1776,-78.00378653444349,39.36617802660912
2023,MD,Maryland,Metro County 8,12011,12011000556,12011000556,CSMOKING,current_smoking,Current smoking,12.7,10.1,15.4,9020,6965,-77.22428755555302,38.40741188209504
2023,MD,Maryland,Metro County 8,12011,12011000556,12011000556,DIABETES,diabetes,Diabetes,2,0,6.8,9020,6965,-77.22428755555302,38.40741188209504
2023,MD,Maryland,Metro County 8,12011,12011000556,12011000556,MHLTH,frequent_mental_distress,Frequent mental distress,14.7,9.5,19.9,9020,6965,-77.22428755555302,38.40741188209504
2023,MD,Maryland,Metro County 8,12011,12011000556,12011000556,BPHIGH,high_blood_pressure,High blood pressure,30.7,28.1,33.3,9020,6965,-77.22428755555302,38.40741188209504
2023,MD,Maryland,Metro County 8,12011,12011000556,12011000556,ACCESS2,lack_health_insurance,Lack of health insurance,3.9,0,10.4,9020,6965,-77.22428755555302,38.40741188209504
2023,MD,Maryland,Metro County 8,12011,12011000556,12011000556,OBESITY,obesity,Obesity,33.1,26.8,39.4,9020,6965,-77.22428755555302,38.40741188209504
2023,MD,Maryland,Metro County 8,12011,12011000556,12011000556,LPA,physical_inactivity,Physical inactivity,18.7,15.2,22.3,9020,6965,-77.22428755555302,38.40741188209504
2023,MD,Maryland,Metro County 8,12033,12033000414,12033000414,CSMOKING,current_smoking,Current smoking,18.4,13.5,23.2,3958,3310,-77.64842688604259,37.11805051527917
2023,MD,Maryland,Metro County 8,12033,12033000414,12033000414,DIABETES,diabetes,Diabetes,8.7,3.7,13.8,3958,3310,-77.64842688604259,37.11805051527917
2023,MD,Maryland,Metro County 8,12033,12033000414,12033000414,MHLTH,frequent_mental_distress,Frequent mental distress,16.3,11.1,21.4,3958,3310,-77.64842688604259,37.11805051527917
2023,MD,Maryland,Metro County 8,12033,12033000414,12033000414,BPHIGH,high_blood_pressure,High blood pressure,32.5,27.8,37.1,3958,3310,-77.64842688604259,37.11805051527917
2023,MD,Maryland,Metro County 8,12033,12033000414,12033000414,ACCESS2,lack_health_insurance,Lack of health insurance,4.6,0,10.1,3958,3310,-77.64842688604259,37.11805051527917
2023,MD,Maryland,Metro County 8,12033,12033000414,12033000414,OBESITY,obesity,Obesity,30.8,24.8,36.9,3958,3310,-77.64842688604259,37.11805051527917
2023,MD,Maryland,Metro County 8,12033,12033000414,12033000414,LPA,physical_inactivity,Physical inactivity,18.3,11.6,25.1,3958,3310,-77.64842688604259,37.11805051527917
2023,MD,Maryland,Metro County 8,12046,12046000136,12046000136,CSMOKING,current_smoking,Current smoking,6.2,1.1,11.3,4045,2968,-77.90489284642972,39.21154276486486
2023,MD,Maryland,Metro County 8,12046,12046000136,12046000136,DIABETES,diabetes,Diabetes,1,0,3.1,4045,2968,-77.90489284642972,39.21154276486486
2023,MD,Maryland,Metro County 8,12046,12046000136,12046000136,MHLTH,frequent_mental_distress,Frequent mental distress,1,0,4.8,4045,2968,-77.90489284642972,39.21154276486486
2023,MD,Maryland,Metro County 8,12046,12046000136,12046000136,BPHIGH,high_blood_pressure,High blood pressure,21.4,17.1,25.7,4045,2968,-77.90489284642972,39.21154276486486
2023,MD,Maryland,Metro County 8,12046,12046000136,12046000136,ACCESS2,lack_health_insurance,Lack of health insurance,4.2,0.6,7.8,4045,2968,-77.90489284642972,39.21154276486486
2023,MD,Maryland,Metro County 8,12046,12046000136,12046000136,OBESITY,obesity,Obesity,24.8,19.4,30.1,4045,2968,-77.90489284642972,39.21154276486486
2023,MD,Maryland,Metro County 8,12046,12046000136,12046000136,LPA,physical_inactivity,Physical inactivity,15.9,11.6,20.3,4045,2968,-77.90489284642972,39.21154276486486
2023,MD,Maryland,Metro County 8,12065,12065000467,12065000467,CSMOKING,current_smoking,Current smoking,17.5,13.3,21.7,5811,4778,-78.23563241907395,37.79202446863055
2023,MD,Maryland,Metro County 8,12065,12065000467,12065000467,DIABETES,diabetes,Diabetes,11.7,8.8,14.7,5811,4778,-78.23563241907395,37.79202446863055
2023,MD,Maryland,Metro County 8,12065,12065000467,12065000467,MHLTH,frequent_mental_distress,Frequent mental distress,18.4,13.5,23.4,5811,4778,-78.23563241907395,37.79202446863055
2023,MD,Maryland,Metro County 8,12065,12065000467,12065000467,BPHIGH,high_blood_pressure,High blood pressure,36.1,33.5,38.8,5811,4778,-78.23563241907395,37.79202446863055
2023,MD,Maryland,Metro County 8,12065,12065000467,12065000467,ACCESS2,lack_health_insurance,Lack of health insurance,9.8,2.9,16.7,5811,4778,-78.23563241907395,37.79202446863055
2023,MD,Maryland,Metro County 8,12065,12065000467,12065000467,OBESITY,obesity,Obesity,26.7,24.5,28.9,5811,4778,-78.23563241907395,37.79202446863055
2023,MD,Maryland,Metro County 8,12065,12065000467,12065000467,LPA,physical_inactivity,Physical inactivity,17.2,12.8,21.5,5811,4778,-78.23563241907395,37.79202446863055
2023,MD,Maryland,Metro County 8,12065,12065000652,12065000652,CSMOKING,current_smoking,Current smoking,17.5,11.6,23.5,7581,5518,-78.33727747728116,37.61886642742902
2023,MD,Maryland,Metro County 8,12065,12065000652,12065000652,DIABETES,diabetes,Diabetes,19.6,15.7,23.5,7581,5518,-78.33727747728116,37.61886642742902
2023,MD,Maryland,Metro County 8,12065,12065000652,12065000652,MHLTH,frequent_mental_distress,Frequent mental distress,19.7,14.4,25,7581,5518,-78.33727747728116,37.61886642742902
2023,MD,Maryland,Metro County 8,12065,12065000652,12065000652,BPHIGH,high_blood_pressure,High blood pressure,34.7,30.5,38.9,7581,5518,-78.33727747728116,37.61886642742902
2023,MD,Maryland,Metro County 8,12065,12065000652,12065000652,ACCESS2,lack_health_insurance,Lack of health insurance,19.8,13.5,26,7581,5518,-78.33727747728116,37.61886642742902
2023,MD,Maryland,Metro County 8,12065,12065000652,12065000652,OBESITY,obesity,Obesity,33.8,28.1,39.5,7581,5518,-78.33727747728116,37.61886642742902
2023,MD,Maryland,Metro County 8,12065,12065000652,12065000652,LPA,physical_inactivity,Physical inactivity,30.6,27.6,33.6,7581,5518,-78.33727747728116,37.61886642742902
2023,MD,Maryland,Metro County 8,12083,12083000113,12083000113,CSMOKING,current_smoking,Current smoking,14.8,9.9,19.8,5144,4026,-77.23730703792535,37.389925772324204
2023,MD,Maryland,Metro County 8,12083,12083000113,12083000113,DIABETES,diabetes,Diabetes,7.7,4.3,11.1,5144,4026,-77.23730703792535,37.389925772324204
2023,MD,Maryland,Metro County 8,12083,12083000113,12083000113,MHLTH,frequent_mental_distress,Frequent mental distress,12.2,8.2,16.1,5144,4026,-77.23730703792535,37.389925772324204
2023,MD,Maryland,Metro County 8,12083,12083000113,12083000113,BPHIGH,high_blood_pressure,High blood pressure,24.8,20.9,28.6,5144,4026,-77.23730703792535,37.389925772324204
2023,MD,Maryland,Metro County 8,12083,12083000113,12083000113,ACCESS2,lack_health_insurance,Lack of health insurance,1,0,6.3,5144,4026,-77.23730703792535,37.389925772324204
2023,MD,Maryland,Metro County 8,12083,12083000113,12083000113,OBESITY,obesity,Obesity,30.3,26.3,34.3,5144,4026,-77.23730703792535,37.389925772324204
2023,MD,Maryland,Metro County 8,12083,12083000113,12083000113,LPA,physical_inactivity,Physical inactivity,21.7,14.9,28.5,5144,4026,-77.23730703792535,37.389925772324204
2023,MD,Maryland,Metro County 8,12097,12097000608,12097000608,CSMOKING,current_smoking,Current smoking,15.4,11.2,19.6,7276,4856,-77.55382057963871,37.33972186315805
2023,MD,Maryland,Metro County 8,12097,12097000608,12097000608,DIABETES,diabetes,Diabetes,6.7,2.1,11.3,7276,4856,-77.55382057963871,37.33972186315805
2023,MD,Maryland,Metro County 8,12097,12097000608,12097000608,MHLTH,frequent_mental_distress,Frequent mental distress,8.7,6.2,11.1,7276,4856,-77.55382057963871,37.33972186315805
2023,MD,Maryland,Metro County 8,12097,12097000608,12097000608,BPHIGH,high_blood_pressure,High blood pressure,28.8,24.4,33.1,7276,4856,-77.55382057963871,37.33972186315805
2023,MD,Maryland,Metro County 8,12097,12097000608,12097000608,ACCESS2,lack_health_insurance,Lack of health insurance,9.2,5.2,13.2,7276,4856,-77.55382057963871,37.33972186315805
2023,MD,Maryland,Metro County 8,12097,12097000608,12097000608,OBESITY,obesity,Obesity,28.9,23.4,34.3,7276,4856,-77.55382057963871,37.33972186315805
2023,MD,Maryland,Metro County 8,12097,12097000608,12097000608,LPA,physical_inactivity,Physical inactivity,17.7,11,24.5,7276,4856,-77.55382057963871,37.33972186315805
2023,MD,Maryland,Metro County 8,12125,12125000074,12125000074,CSMOKING,current_smoking,Current smoking,11.6,4.9,18.4,7173,4996,-77.20395175507292,38.264232414402066
2023,MD,Maryland,Metro County 8,12125,12125000074,12125000074,DIABETES,diabetes,Diabetes,16.2,12.3,20.1,7173,4996,-77.20395175507292,38.264232414402066
2023,MD,Maryland,Metro County 8,12125,12125000074,12125000074,MHLTH,frequent_mental_distress,Frequent mental distress,13.9,11.2,16.5,7173,4996,-77.20395175507292,38.264232414402066
2023,MD,Maryland,Metro County 8,12125,12125000074,12125000074,BPHIGH,high_blood_pressure,High blood pressure,38.6,32.9,44.3,7173,4996,-77.20395175507292,38.264232414402066
2023,MD,Maryland,Metro County 8,12125,12125000074,12125000074,ACCESS2,lack_health_insurance,Lack of health insurance,8.3,4,12.5,7173,4996,-77.20395175507292,38.264232414402066
2023,MD,Maryland,Metro County 8,12125,12125000074,12125000074,OBESITY,obesity,Obesity,32.8,26.1,39.6,7173,4996,-77.20395175507292,38.264232414402066
2023,MD,Maryland,Metro County 8,12125,12125000074,12125000074,LPA,physical_inactivity,Physical inactivity,23.8,19.9,27.6,7173,4996,-77.20395175507292,38.264232414402066
2023,MD,Maryland,Metro County 8,12127,12127000360,12127000360,CSMOKING,current_smoking,Current smoking,4,1,7.1,9186,6484,-76.77964157206007,37.10710099376738
2023,MD,Maryland,Metro County 8,12127,12127000360,12127000360,DIABETES,diabetes,Diabetes,1,0,5.9,9186,6484,-76.77964157206007,37.10710099376738
2023,MD,Maryland,Metro County 8,12127,12127000360,12127000360,MHLTH,frequent_mental_distress,Frequent mental distress,17.5,15.1,19.9,9186,6484,-76.77964157206007,37.10710099376738
2023,MD,Maryland,Metro County 8,12127,12127000360,12127000360,BPHIGH,high_blood_pressure,High blood pressure,24.6,18.8,30.4,9186,6484,-76.77964157206007,37.10710099376738
2023,MD,Maryland,Metro County 8,12127,12127000360,12127000360,ACCESS2,lack_health_insurance,Lack of health insurance,4,0,9.6,9186,6484,-76.77964157206007,37.10710099376738
2023,MD,Maryland,Metro County 8,12127,12127000360,12127000360,OBESITY,obesity,Obesity,36.4,34.3,38.5,9186,6484,-76.77964157206007,37.10710099376738
2023,MD,Maryland,Metro County 8,12127,12127000360,12127000360,LPA,physical_inactivity,Physical inactivity,25.7,20.1,31.3,9186,6484,-76.77964157206007,37.10710099376738
2023,MD,Maryland,Metro County 8,12160,12160000355,12160000355,CSMOKING,current_smoking,Current smoking,4,1.7,6.2,4280,3022,-77.65976834157482,38.95010524149984
2023,MD,Maryland,Metro County 8,12160,12160000355,12160000355,DIABETES,diabetes,Diabetes,6,3.8,8.3,4280,3022,-77.65976834157482,38.95010524149984
2023,MD,Maryland,Metro County 8,12160,12160000355,12160000355,MHLTH,frequent_mental_distress,Frequent mental distress,7.2,0.2,14.1,4280,3022,-77.65976834157482,38.95010524149984
2023,MD,Maryland,Metro County 8,12160,12160000355,12160000355,BPHIGH,high_blood_pressure,High blood pressure,19.2,13.1,25.4,4280,3022,-77.65976834157482,38.95010524149984
2023,MD,Maryland,Metro County 8,12160,12160000355,12160000355,ACCESS2,lack_health_insurance,Lack of health insurance,5.4,2,8.9,4280,3022,-77.65976834157482,38.95010524149984
2023,MD,Maryland,Metro County 8,12160,12160000355,12160000355,OBESITY,obesity,Obesity,23.6,17.5,29.7,4280,3022,-77.65976834157482,38.95010524149984
2023,MD,Maryland,Metro County 8,12160,12160000355,12160000355,LPA,physical_inactivity,Physical inactivity,22.4,18.2,26.5,4280,3022,-77.65976834157482,38.95010524149984
2023,MD,Maryland,Metro County 8,12168,12168000297,12168000297,CSMOKING,current_smoking,Current smoking,8.4,3.9,12.9,6319,4605,-78.1883194074966,37.3662877632305
2023,MD,Maryland,Metro County 8,12168,12168000297,12168000297,DIABETES,diabetes,Diabetes,11.8,9,14.5,6319,4605,-78.1883194074966,37.3662877632305
2023,MD,Maryland,Metro County 8,12168,12168000297,12168000297,MHLTH,frequent_mental_distress,Frequent mental distress,13.2,8.3,18.1,6319,4605,-78.1883194074966,37.3662877632305
2023,MD,Maryland,Metro County 8,12168,12168000297,12168000297,BPHIGH,high_blood_pressure,High blood pressure,30.6,26.2,35,6319,4605,-78.1883194074966,37.3662877632305
2023,MD,Maryland,Metro County 8,12168,12168000297,12168000297,ACCESS2,lack_health_insurance,Lack of health insurance,11.5,5.4,17.7,6319,4605,-78.1883194074966,37.3662877632305
2023,MD,Maryland,Metro County 8,12168,12168000297,12168000297,OBESITY,obesity,Obesity,28.2,23.1,33.4,6319,4605,-78.1883194074966,37.3662877632305
2023,MD,Maryland,Metro County 8,12168,12168000297,12168000297,LPA,physical_inactivity,Physical inactivity,18.2,11.3,25,6319,4605,-78.1883194074966,37.3662877632305
2023,MD,Maryland,Metro County 8,12176,12176000030,12176000030,CSMOKING,current_smoking,Current smoking,15.3,8.8,21.8,2191,1754,-78.21530864201486,38.32614208888263
2023,MD,Maryland,Metro County 8,12176,12176000030,12176000030,DIABETES,diabetes,Diabetes,6.7,0.7,12.6,2191,1754,-78.21530864201486,38.32614208888263
2023,MD,Maryland,Metro County 8,12176,12176000030,12176000030,MHLTH,frequent_mental_distress,Frequent mental distress,11.8,5.9,17.7,2191,1754,-78.21530864201486,38.32614208888263
2023,MD,Maryland,Metro County 8,12176,12176000030,12176000030,BPHIGH,high_blood_pressure,High blood pressure,26.8,20.3,33.3,2191,1754,-78.21530864201486,38.32614208888263
2023,MD,Maryland,Metro County 8,12176,12176000030,12176000030,ACCESS2,lack_health_insurance,Lack of health insurance,5.7,0,11.9,2191,1754,-78.21530864201486,38.32614208888263
2023,MD,Maryland,Metro County 8,12176,12176000030,12176000030,OBESITY,obesity,Obesity,22,19.7,24.4,2191,1754,-78.21530864201486,38.32614208888263
2023,MD,Maryland,Metro County 8,12176,12176000030,12176000030,LPA,physical_inactivity,Physical inactivity,20.5,14.2,26.8,2191,1754,-78.21530864201486,38.32614208888263
2023,MD,Maryland,Metro County 8,12186,12186000531,12186000531,CSMOKING,current_smoking,Current smoking,21.4,16.6,26.1,5848,4407,-76.83695891438984,37.26448592152447
2023,MD,Maryland,Metro County 8,12186,12186000531,12186000531,DIABETES,diabetes,Diabetes,11.6,7.1,16.1,5848,4407,-76.83695891438984,37.26448592152447
2023,MD,Maryland,Metro County 8,12186,12186000531,12186000531,MHLTH,frequent_mental_distress,Frequent mental distress,20.8,17.8,23.9,5848,4407,-76.83695891438984,37.26448592152447
2023,MD,Maryland,Metro County 8,12186,12186000531,12186000531,BPHIGH,high_blood_pressure,High blood pressure,35.6,29.7,41.5,5848,4407,-76.83695891438984,37.26448592152447
2023,MD,Maryland,Metro County 8,12186,12186000531,12186000531,ACCESS2,lack_health_insurance,Lack of health insurance,19.3,13.9,24.7,5848,4407,-76.83695891438984,37.26448592152447
2023,MD,Maryland,Metro County 8,12186,12186000531,12186000531,OBESITY,obesity,Obesity,36.2,33.8,38.6,5848,4407,-76.83695891438984,37.26448592152447
2023,MD,Maryland,Metro County 8,12186,12186000531,12186000531,LPA,physical_inactivity,Physical inactivity,27.8,21,34.7,5848,4407,-76.83695891438984,37.26448592152447
2023,MD,Maryland,Metro County 8,12188,12188000436,12188000436,CSMOKING,current_smoking,Current smoking,23,18.1,27.8,2509,1825,-77.49611621340738,37.08785047568381
2023,MD,Maryland,Metro County 8,12188,12188000436,12188000436,DIABETES,diabetes,Diabetes,16.6,12.6,20.6,2509,1825,-77.49611621340738,37.08785047568381
2023,MD,Maryland,Metro County 8,12188,12188000436,12188000436,MHLTH,frequent_mental_distress,Frequent mental distress,22.6,18.5,26.6,2509,1825,-77.49611621340738,37.08785047568381
2023,MD,Maryland,Metro County 8,12188,12188000436,12188000436,BPHIGH,high_blood_pressure,High blood pressure,37.5,31,44,2509,1825,-77.49611621340738,37.08785047568381
2023,MD,Maryland,Metro County 8,12188,12188000436,12188000436,ACCESS2,lack_health_insurance,Lack of health insurance,20.2,14.3,26.1,2509,1825,-77.49611621340738,37.08785047568381
2023,MD,Maryland,Metro County 8,12188,12188000436,12188000436,OBESITY,obesity,Obesity,46.5,43.3,49.7,2509,1825,-77.49611621340738,37.08785047568381
2023,MD,Maryland,Metro County 8,12188,12188000436,12188000436,LPA,physical_inactivity,Physical inactivity,35.9,30,41.9,2509,1825,-77.49611621340738,37.08785047568381
2023,MD,Maryland,Metro County 8,12190,12190000035,12190000035,CSMOKING,current_smoking,Current smoking,5.7,0.4,11,5210,4317,-78.05554193081335,38.4310313694179
2023,MD,Maryland,Metro County 8,12190,12190000035,12190000035,DIABETES,diabetes,Diabetes,1,0,4.6,5210,4317,-78.05554193081335,38.4310313694179
2023,MD,Maryland,Metro County 8,12190,12190000035,12190000035,MHLTH,frequent_mental_distress,Frequent mental distress,14.7,9.1,20.4,5210,4317,-78.05554193081335,38.4310313694179
2023,MD,Maryland,Metro County 8,12190,12190000035,12190000035,BPHIGH,high_blood_pressure,High blood pressure,24.3,18.1,30.5,5210,4317,-78.05554193081335,38.4310313694179
2023,MD,Maryland,Metro County 8,12190,12190000035,12190000035,ACCESS2,lack_health_insurance,Lack of health insurance,1,0,5.8,5210,4317,-78.05554193081335,38.4310313694179
2023,MD,Maryland,Metro County 8,12190,12190000035,12190000035,OBESITY,obesity,Obesity,15.9,13.7,18,5210,4317,-78.05554193081335,38.4310313694179
2023,MD,Maryland,Metro County 8,12190,12190000035,12190000035,LPA,physical_inactivity,Physical inactivity,18,12.4,23.7,5210,4317,-78.05554193081335,38.4310313694179
2023,MD,Maryland,Metro County 8,12199,12199000036,12199000036,CSMOKING,current_smoking,Current smoking,17.1,11.3,22.9,3321,2204,-76.87321112714709,39.21202553790062
2023,MD,Maryland,Metro County 8,12199,12199000036,12199000036,DIABETES,diabetes,Diabetes,5.4,0,12.3,3321,2204,-76.87321112714709,39.21202553790062
2023,MD,Maryland,Metro County 8,12199,12199000036,12199000036,MHLTH,frequent_mental_distress,Frequent mental distress,15.5,10.5,20.4,3321,2204,-76.87321112714709,39.21202553790062
2023,MD,Maryland,Metro County 8,12199,12199000036,12199000036,BPHIGH,high_blood_pressure,High blood pressure,30.1,23.4,36.9,3321,2204,-76.87321112714709,39.21202553790062
2023,MD,Maryland,Metro County 8,12199,12199000036,12199000036,ACCESS2,lack_health_insurance,Lack of health insurance,21.9,19.4,24.4,3321,2204,-76.87321112714709,39.21202553790062
2023,MD,Maryland,Metro County 8,12199,12199000036,12199000036,OBESITY,obesity,Obesity,30.7,24.7,36.7,3321,2204,-76.87321112714709,39.21202553790062
2023,MD,Maryland,Metro County 8,12199,12199000036,12199000036,LPA,physical_inactivity,Physical inactivity,31.8,29.1,34.4,3321,2204,-76.87321112714709,39.21202553790062
2023,MD,Maryland,Metro County 9,12002,12002000141,12002000141,CSMOKING,current_smoking,Current smoking,18.3,14.5,22.2,7341,5556,-77.91429862421937,38.791400445625186
2023,MD,Maryland,Metro County 9,12002,12002000141,12002000141,DIABETES,diabetes,Diabetes,18.6,13.1,24.1,7341,5556,-77.91429862421937,38.791400445625186
2023,MD,Maryland,Metro County 9,12002,12002000141,12002000141,MHLTH,frequent_mental_distress,Frequent mental distress,22.3,18.5,26,7341,5556,-77.91429862421937,38.791400445625186
