year,state,state_name,county_fips,county_name,population_2020,pollutant,statistic,unit,metric_key,value,status,naaqs_standard,value_as_fraction_of_standard,exceeds_standard
2025,NE,Nebraska,31053,Dodge County,37167,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NE,Nebraska,31053,Dodge County,37167,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,NE,Nebraska,31053,Dodge County,37167,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,NE,Nebraska,31053,Dodge County,37167,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NE,Nebraska,31053,Dodge County,37167,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NE,Nebraska,31055,Douglas County,584526,CO,8-hour,ppm,co_8hr_ppm,1.1,reported,9,0.12222222222222223,FALSE
2025,NE,Nebraska,31055,Douglas County,584526,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NE,Nebraska,31055,Douglas County,584526,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NE,Nebraska,31055,Douglas County,584526,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NE,Nebraska,31055,Douglas County,584526,Ozone,8-hour,ppb,ozone_8hr_ppb,64,reported,70,0.9142857142857143,FALSE
2025,NE,Nebraska,31055,Douglas County,584526,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,95,reported,150,0.6333333333333333,FALSE
2025,NE,Nebraska,31055,Douglas County,584526,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,21.7,reported,35,0.62,FALSE
2025,NE,Nebraska,31055,Douglas County,584526,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,6.8,reported,9,0.7555555555555555,FALSE
2025,NE,Nebraska,31055,Douglas County,584526,SO2,1-hour,ppb,so2_1hr_ppb,47.5,reported,75,0.6333333333333333,FALSE
2025,NE,Nebraska,31055,Douglas County,584526,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.6,reported,10,0.06,FALSE
2025,NE,Nebraska,31067,Gage County,21704,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NE,Nebraska,31067,Gage County,21704,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NE,Nebraska,31067,Gage County,21704,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NE,Nebraska,31067,Gage County,21704,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NE,Nebraska,31067,Gage County,21704,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,NE,Nebraska,31067,Gage County,21704,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NE,Nebraska,31067,Gage County,21704,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,23.3,reported,35,0.6657142857142857,FALSE
2025,NE,Nebraska,31067,Gage County,21704,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,6.7,reported,9,0.7444444444444445,FALSE
2025,NE,Nebraska,31067,Gage County,21704,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NE,Nebraska,31067,Gage County,21704,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NE,Nebraska,31079,Hall County,62895,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NE,Nebraska,31079,Hall County,62895,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NE,Nebraska,31079,Hall County,62895,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NE,Nebraska,31079,Hall County,62895,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NE,Nebraska,31079,Hall County,62895,Ozone,8-hour,ppb,ozone_8hr_ppb,62,reported,70,0.8857142857142857,FALSE
2025,NE,Nebraska,31079,Hall County,62895,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NE,Nebraska,31079,Hall County,62895,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,18.1,reported,35,0.5171428571428572,FALSE
2025,NE,Nebraska,31079,Hall County,62895,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,5.8,reported,9,0.6444444444444444,FALSE
2025,NE,Nebraska,31079,Hall County,62895,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NE,Nebraska,31079,Hall County,62895,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NE,Nebraska,31107,Knox County,8391,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NE,Nebraska,31107,Knox County,8391,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NE,Nebraska,31107,Knox County,8391,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NE,Nebraska,31107,Knox County,8391,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NE,Nebraska,31107,Knox County,8391,Ozone,8-hour,ppb,ozone_8hr_ppb,71,reported,70,1.0142857142857142,TRUE
2025,NE,Nebraska,31107,Knox County,8391,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NE,Nebraska,31107,Knox County,8391,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,NE,Nebraska,31107,Knox County,8391,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,NE,Nebraska,31107,Knox County,8391,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NE,Nebraska,31107,Knox County,8391,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NE,Nebraska,31109,Lancaster County,322608,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NE,Nebraska,31109,Lancaster County,322608,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NE,Nebraska,31109,Lancaster County,322608,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NE,Nebraska,31109,Lancaster County,322608,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NE,Nebraska,31109,Lancaster County,322608,Ozone,8-hour,ppb,ozone_8hr_ppb,62,reported,70,0.8857142857142857,FALSE
2025,NE,Nebraska,31109,Lancaster County,322608,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NE,Nebraska,31109,Lancaster County,322608,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,19.5,reported,35,0.5571428571428572,FALSE
2025,NE,Nebraska,31109,Lancaster County,322608,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,6.9,reported,9,0.7666666666666667,FALSE
2025,NE,Nebraska,31109,Lancaster County,322608,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NE,Nebraska,31109,Lancaster County,322608,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NE,Nebraska,31153,Sarpy County,190604,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NE,Nebraska,31153,Sarpy County,190604,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NE,Nebraska,31153,Sarpy County,190604,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NE,Nebraska,31153,Sarpy County,190604,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NE,Nebraska,31153,Sarpy County,190604,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,NE,Nebraska,31153,Sarpy County,190604,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NE,Nebraska,31153,Sarpy County,190604,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,20.5,reported,35,0.5857142857142857,FALSE
2025,NE,Nebraska,31153,Sarpy County,190604,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,6.7,reported,9,0.7444444444444445,FALSE
2025,NE,Nebraska,31153,Sarpy County,190604,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NE,Nebraska,31153,Sarpy County,190604,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NE,Nebraska,31157,Scotts Bluff County,36084,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NE,Nebraska,31157,Scotts Bluff County,36084,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NE,Nebraska,31157,Scotts Bluff County,36084,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NE,Nebraska,31157,Scotts Bluff County,36084,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NE,Nebraska,31157,Scotts Bluff County,36084,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,NE,Nebraska,31157,Scotts Bluff County,36084,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NE,Nebraska,31157,Scotts Bluff County,36084,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,insufficient_data,35,,
2025,NE,Nebraska,31157,Scotts Bluff County,36084,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,insufficient_data,9,,
2025,NE,Nebraska,31157,Scotts Bluff County,36084,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NE,Nebraska,31157,Scotts Bluff County,36084,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NE,Nebraska,31165,Sioux County,1135,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NE,Nebraska,31165,Sioux County,1135,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NE,Nebraska,31165,Sioux County,1135,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NE,Nebraska,31165,Sioux County,1135,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NE,Nebraska,31165,Sioux County,1135,Ozone,8-hour,ppb,ozone_8hr_ppb,63,reported,70,0.9,FALSE
2025,NE,Nebraska,31165,Sioux County,1135,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NE,Nebraska,31165,Sioux County,1135,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,NE,Nebraska,31165,Sioux County,1135,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,NE,Nebraska,31165,Sioux County,1135,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NE,Nebraska,31165,Sioux County,1135,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NE,Nebraska,31177,Washington County,20865,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NE,Nebraska,31177,Washington County,20865,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NE,Nebraska,31177,Washington County,20865,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NE,Nebraska,31177,Washington County,20865,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NE,Nebraska,31177,Washington County,20865,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,NE,Nebraska,31177,Washington County,20865,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NE,Nebraska,31177,Washington County,20865,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,22.8,reported,35,0.6514285714285715,FALSE
2025,NE,Nebraska,31177,Washington County,20865,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,5.8,reported,9,0.6444444444444444,FALSE
2025,NE,Nebraska,31177,Washington County,20865,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NE,Nebraska,31177,Washington County,20865,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NH,New Hampshire,33001,Belknap County,63705,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NH,New Hampshire,33001,Belknap County,63705,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NH,New Hampshire,33001,Belknap County,63705,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NH,New Hampshire,33001,Belknap County,63705,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NH,New Hampshire,33001,Belknap County,63705,Ozone,8-hour,ppb,ozone_8hr_ppb,61,reported,70,0.8714285714285714,FALSE
2025,NH,New Hampshire,33001,Belknap County,63705,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NH,New Hampshire,33001,Belknap County,63705,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,19.4,reported,35,0.5542857142857143,FALSE
2025,NH,New Hampshire,33001,Belknap County,63705,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,4.4,reported,9,0.48888888888888893,FALSE
2025,NH,New Hampshire,33001,Belknap County,63705,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NH,New Hampshire,33001,Belknap County,63705,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NH,New Hampshire,33005,Cheshire County,76458,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NH,New Hampshire,33005,Cheshire County,76458,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NH,New Hampshire,33005,Cheshire County,76458,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NH,New Hampshire,33005,Cheshire County,76458,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NH,New Hampshire,33005,Cheshire County,76458,Ozone,8-hour,ppb,ozone_8hr_ppb,58,reported,70,0.8285714285714286,FALSE
2025,NH,New Hampshire,33005,Cheshire County,76458,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NH,New Hampshire,33005,Cheshire County,76458,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,21.4,reported,35,0.6114285714285714,FALSE
2025,NH,New Hampshire,33005,Cheshire County,76458,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,6.4,reported,9,0.7111111111111111,FALSE
2025,NH,New Hampshire,33005,Cheshire County,76458,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NH,New Hampshire,33005,Cheshire County,76458,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NH,New Hampshire,33007,Coos County,31268,CO,8-hour,ppm,co_8hr_ppm,0.9,reported,9,0.1,FALSE
2025,NH,New Hampshire,33007,Coos County,31268,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NH,New Hampshire,33007,Coos County,31268,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NH,New Hampshire,33007,Coos County,31268,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NH,New Hampshire,33007,Coos County,31268,Ozone,8-hour,ppb,ozone_8hr_ppb,69,reported,70,0.9857142857142858,FALSE
2025,NH,New Hampshire,33007,Coos County,31268,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NH,New Hampshire,33007,Coos County,31268,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,NH,New Hampshire,33007,Coos County,31268,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,NH,New Hampshire,33007,Coos County,31268,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NH,New Hampshire,33007,Coos County,31268,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NH,New Hampshire,33009,Grafton County,91118,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NH,New Hampshire,33009,Grafton County,91118,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NH,New Hampshire,33009,Grafton County,91118,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NH,New Hampshire,33009,Grafton County,91118,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NH,New Hampshire,33009,Grafton County,91118,Ozone,8-hour,ppb,ozone_8hr_ppb,57,reported,70,0.8142857142857143,FALSE
2025,NH,New Hampshire,33009,Grafton County,91118,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NH,New Hampshire,33009,Grafton County,91118,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,24.2,reported,35,0.6914285714285714,FALSE
2025,NH,New Hampshire,33009,Grafton County,91118,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,6,reported,9,0.6666666666666666,FALSE
2025,NH,New Hampshire,33009,Grafton County,91118,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NH,New Hampshire,33009,Grafton County,91118,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NH,New Hampshire,33011,Hillsborough County,422937,CO,8-hour,ppm,co_8hr_ppm,0.7,reported,9,0.07777777777777778,FALSE
2025,NH,New Hampshire,33011,Hillsborough County,422937,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NH,New Hampshire,33011,Hillsborough County,422937,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NH,New Hampshire,33011,Hillsborough County,422937,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NH,New Hampshire,33011,Hillsborough County,422937,Ozone,8-hour,ppb,ozone_8hr_ppb,65,reported,70,0.9285714285714286,FALSE
2025,NH,New Hampshire,33011,Hillsborough County,422937,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,52,reported,150,0.3466666666666667,FALSE
2025,NH,New Hampshire,33011,Hillsborough County,422937,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,21.3,reported,35,0.6085714285714285,FALSE
2025,NH,New Hampshire,33011,Hillsborough County,422937,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,4.7,reported,9,0.5222222222222223,FALSE
2025,NH,New Hampshire,33011,Hillsborough County,422937,SO2,1-hour,ppb,so2_1hr_ppb,1.9,reported,75,0.025333333333333333,FALSE
2025,NH,New Hampshire,33011,Hillsborough County,422937,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.4,reported,10,0.04,FALSE
2025,NH,New Hampshire,33013,Merrimack County,153808,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NH,New Hampshire,33013,Merrimack County,153808,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NH,New Hampshire,33013,Merrimack County,153808,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NH,New Hampshire,33013,Merrimack County,153808,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NH,New Hampshire,33013,Merrimack County,153808,Ozone,8-hour,ppb,ozone_8hr_ppb,58,reported,70,0.8285714285714286,FALSE
2025,NH,New Hampshire,33013,Merrimack County,153808,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NH,New Hampshire,33013,Merrimack County,153808,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,NH,New Hampshire,33013,Merrimack County,153808,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,NH,New Hampshire,33013,Merrimack County,153808,SO2,1-hour,ppb,so2_1hr_ppb,,insufficient_data,75,,
2025,NH,New Hampshire,33013,Merrimack County,153808,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,1,reported,10,0.1,FALSE
2025,NH,New Hampshire,33015,Rockingham County,314176,CO,8-hour,ppm,co_8hr_ppm,1.2,reported,9,0.13333333333333333,FALSE
2025,NH,New Hampshire,33015,Rockingham County,314176,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NH,New Hampshire,33015,Rockingham County,314176,NO2,1-hour,ppb,no2_1hr_ppb,,insufficient_data,100,,
2025,NH,New Hampshire,33015,Rockingham County,314176,NO2,annual mean,ppb,no2_annual_mean_ppb,6.2,reported,53,0.1169811320754717,FALSE
2025,NH,New Hampshire,33015,Rockingham County,314176,Ozone,8-hour,ppb,ozone_8hr_ppb,66,reported,70,0.9428571428571428,FALSE
2025,NH,New Hampshire,33015,Rockingham County,314176,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,45,reported,150,0.3,FALSE
2025,NH,New Hampshire,33015,Rockingham County,314176,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,21.3,reported,35,0.6085714285714285,FALSE
2025,NH,New Hampshire,33015,Rockingham County,314176,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,5.4,reported,9,0.6000000000000001,FALSE
2025,NH,New Hampshire,33015,Rockingham County,314176,SO2,1-hour,ppb,so2_1hr_ppb,12.6,reported,75,0.16799999999999998,FALSE
2025,NH,New Hampshire,33015,Rockingham County,314176,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.8,reported,10,0.08,FALSE
2025,NJ,New Jersey,34001,Atlantic County,274534,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NJ,New Jersey,34001,Atlantic County,274534,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NJ,New Jersey,34001,Atlantic County,274534,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NJ,New Jersey,34001,Atlantic County,274534,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NJ,New Jersey,34001,Atlantic County,274534,Ozone,8-hour,ppb,ozone_8hr_ppb,59,reported,70,0.8428571428571429,FALSE
2025,NJ,New Jersey,34001,Atlantic County,274534,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NJ,New Jersey,34001,Atlantic County,274534,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,16.7,reported,35,0.47714285714285715,FALSE
2025,NJ,New Jersey,34001,Atlantic County,274534,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,5.7,reported,9,0.6333333333333333,FALSE
2025,NJ,New Jersey,34001,Atlantic County,274534,SO2,1-hour,ppb,so2_1hr_ppb,1.4,reported,75,0.018666666666666665,FALSE
2025,NJ,New Jersey,34001,Atlantic County,274534,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0,reported,10,0,FALSE
2025,NJ,New Jersey,34003,Bergen County,955732,CO,8-hour,ppm,co_8hr_ppm,0.8,reported,9,0.08888888888888889,FALSE
2025,NJ,New Jersey,34003,Bergen County,955732,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NJ,New Jersey,34003,Bergen County,955732,NO2,1-hour,ppb,no2_1hr_ppb,55,reported,100,0.55,FALSE
2025,NJ,New Jersey,34003,Bergen County,955732,NO2,annual mean,ppb,no2_annual_mean_ppb,16.2,reported,53,0.30566037735849055,FALSE
2025,NJ,New Jersey,34003,Bergen County,955732,Ozone,8-hour,ppb,ozone_8hr_ppb,71,reported,70,1.0142857142857142,TRUE
2025,NJ,New Jersey,34003,Bergen County,955732,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NJ,New Jersey,34003,Bergen County,955732,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,18.1,reported,35,0.5171428571428572,FALSE
2025,NJ,New Jersey,34003,Bergen County,955732,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,7.1,reported,9,0.7888888888888889,FALSE
2025,NJ,New Jersey,34003,Bergen County,955732,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NJ,New Jersey,34003,Bergen County,955732,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NJ,New Jersey,34007,Camden County,523485,CO,8-hour,ppm,co_8hr_ppm,1.1,reported,9,0.12222222222222223,FALSE
2025,NJ,New Jersey,34007,Camden County,523485,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NJ,New Jersey,34007,Camden County,523485,NO2,1-hour,ppb,no2_1hr_ppb,40,reported,100,0.4,FALSE
2025,NJ,New Jersey,34007,Camden County,523485,NO2,annual mean,ppb,no2_annual_mean_ppb,9.2,reported,53,0.17358490566037735,FALSE
2025,NJ,New Jersey,34007,Camden County,523485,Ozone,8-hour,ppb,ozone_8hr_ppb,65,reported,70,0.9285714285714286,FALSE
2025,NJ,New Jersey,34007,Camden County,523485,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,50,reported,150,0.3333333333333333,FALSE
2025,NJ,New Jersey,34007,Camden County,523485,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,21.7,reported,35,0.62,FALSE
2025,NJ,New Jersey,34007,Camden County,523485,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,8.3,reported,9,0.9222222222222223,FALSE
2025,NJ,New Jersey,34007,Camden County,523485,SO2,1-hour,ppb,so2_1hr_ppb,3,reported,75,0.04,FALSE
2025,NJ,New Jersey,34007,Camden County,523485,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.5,reported,10,0.05,FALSE
2025,NJ,New Jersey,34011,Cumberland County,154152,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NJ,New Jersey,34011,Cumberland County,154152,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NJ,New Jersey,34011,Cumberland County,154152,NO2,1-hour,ppb,no2_1hr_ppb,32.3,reported,100,0.32299999999999995,FALSE
2025,NJ,New Jersey,34011,Cumberland County,154152,NO2,annual mean,ppb,no2_annual_mean_ppb,5.2,reported,53,0.09811320754716982,FALSE
2025,NJ,New Jersey,34011,Cumberland County,154152,Ozone,8-hour,ppb,ozone_8hr_ppb,68,reported,70,0.9714285714285714,FALSE
2025,NJ,New Jersey,34011,Cumberland County,154152,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,NJ,New Jersey,34011,Cumberland County,154152,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,18,reported,35,0.5142857142857142,FALSE
2025,NJ,New Jersey,34011,Cumberland County,154152,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,7,reported,9,0.7777777777777778,FALSE
2025,NJ,New Jersey,34011,Cumberland County,154152,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,NJ,New Jersey,34011,Cumberland County,154152,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,NJ,New Jersey,34015,Gloucester County,302294,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,NJ,New Jersey,34015,Gloucester County,302294,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,NJ,New Jersey,34015,Gloucester County,302294,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,NJ,New Jersey,34015,Gloucester County,302294,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,NJ,New Jersey,34015,Gloucester County,302294,Ozone,8-hour,ppb,ozone_8hr_ppb,68,reported,70,0.9714285714285714,FALSE
2025,NJ,New Jersey,34015,Gloucester County,302294,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
