year,state,state_name,county_fips,county_name,population_2020,co_8hr_ppm,lead_3mo_ug_m3,no2_1hr_ppb,no2_annual_mean_ppb,ozone_8hr_ppb,pm10_24hr_ug_m3,pm25_24hr_ug_m3,pm25_annual_mean_ug_m3,so2_1hr_ppb,so2_annual_mean_ppb,co_8hr_ppm_status,lead_3mo_ug_m3_status,no2_1hr_ppb_status,no2_annual_mean_ppb_status,ozone_8hr_ppb_status,pm10_24hr_ug_m3_status,pm25_24hr_ug_m3_status,pm25_annual_mean_ug_m3_status,so2_1hr_ppb_status,so2_annual_mean_ppb_status
2025,MA,Massachusetts,25005,Bristol County,579200,,,,,68,,15.4,5.4,2.6,0.4,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,reported,reported
2025,MA,Massachusetts,25007,Dukes County,20600,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MA,Massachusetts,25009,Essex County,809829,,,34.7,4.6,69,22,22.3,5.9,,,no_data,no_data,reported,reported,reported,reported,reported,reported,no_data,no_data
2025,MA,Massachusetts,25011,Franklin County,71029,,,,,61,,21.4,6.7,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MA,Massachusetts,25013,Hampden County,465825,,,42,8.4,68,,18.9,5.7,1.5,0.2,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,MA,Massachusetts,25015,Hampshire County,162308,,,19,1.5,68,52,20.7,5,1.1,0.2,no_data,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,MA,Massachusetts,25017,Middlesex County,1632002,,,37,9.9,61,,22.3,6.1,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,MA,Massachusetts,25021,Norfolk County,725981,,,33,5.3,67,,19.1,5.4,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,MA,Massachusetts,25023,Plymouth County,530819,,,,,63,,20.8,5.9,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MA,Massachusetts,25025,Suffolk County,797936,0.9,,43,11.3,59,63,23.3,7.1,1.7,0.4,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,MA,Massachusetts,25027,Worcester County,862111,0.8,,40,8.3,64,68,24.1,5.8,2.1,0.2,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,MD,Maryland,24003,Anne Arundel County,588261,,,,,66,22,,,,,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data,no_data,no_data
2025,MD,Maryland,24005,Baltimore County,854535,,,40.2,12.4,68,36,18.7,7.1,5,0.3,insufficient_data,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,MD,Maryland,24510,Baltimore city,585708,,,39.3,7.7,67,27,18.5,7.4,,,no_data,no_data,reported,reported,reported,reported,reported,reported,no_data,no_data
2025,MD,Maryland,24009,Calvert County,92783,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MD,Maryland,24013,Carroll County,172891,,,,,64,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MD,Maryland,24015,Cecil County,103725,,,,,66,,17.1,5.8,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MD,Maryland,24017,Charles County,166617,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MD,Maryland,24019,Dorchester County,32531,,,,,62,,13.5,5.5,1.9,0.2,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,reported,reported
2025,MD,Maryland,24021,Frederick County,271717,,,,,66,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MD,Maryland,24023,Garrett County,28806,0.3,,12.3,3.3,61,,13.6,5.7,4.2,0.4,reported,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,MD,Maryland,24025,Harford County,260924,,,,,66,,19.2,6.7,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MD,Maryland,24027,Howard County,332317,0.6,,,14.4,,,17.3,6.6,,,reported,no_data,insufficient_data,reported,no_data,no_data,reported,reported,no_data,no_data
2025,MD,Maryland,24029,Kent County,19198,,,,,65,,14.2,5.5,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MD,Maryland,24031,Montgomery County,1062061,,,,,65,,15,5.8,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MD,Maryland,24033,Prince George's County,967201,0.6,,36.3,5.7,66,23,15.1,5.4,,0.1,reported,no_data,reported,reported,reported,reported,reported,reported,insufficient_data,reported
2025,MD,Maryland,24043,Washington County,154705,,,,,64,,16.8,6.2,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,ME,Maine,23001,Androscoggin County,111139,,,,,61,50,17.7,5.3,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,ME,Maine,23003,Aroostook County,67105,0.4,,,,47,67,22.9,6.3,,0.1,reported,no_data,insufficient_data,insufficient_data,reported,reported,reported,reported,insufficient_data,reported
2025,ME,Maine,23005,Cumberland County,303069,,,,5,64,103,,,,,no_data,no_data,insufficient_data,reported,reported,reported,insufficient_data,insufficient_data,no_data,no_data
2025,ME,Maine,23009,Hancock County,55478,0.4,,,,71,30,14.4,3.8,0.4,0,reported,no_data,no_data,no_data,reported,reported,reported,reported,reported,reported
2025,ME,Maine,23011,Kennebec County,123642,,,,,62,63,18.8,5.7,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,ME,Maine,23013,Knox County,40607,,,,,56,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,ME,Maine,23017,Oxford County,57777,,,,,53,,20.2,7.6,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,ME,Maine,23019,Penobscot County,152199,,,,,64,87,19.3,5.4,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,ME,Maine,23023,Sagadahoc County,36699,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,ME,Maine,23029,Washington County,31095,,,,,59,,,,,,no_data,no_data,no_data,no_data,reported,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,ME,Maine,23031,York County,211972,,,,,69,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MI,Michigan,26005,Allegan County,120502,,,,2.9,75,,29,9,,,no_data,no_data,insufficient_data,reported,reported,no_data,reported,reported,no_data,no_data
2025,MI,Michigan,26017,Bay County,103856,,,,,,,29.4,8.6,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,MI,Michigan,26019,Benzie County,17970,,,,,62,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MI,Michigan,26021,Berrien County,154316,,,,,70,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MI,Michigan,26027,Cass County,51589,,,,,69,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MI,Michigan,26037,Clinton County,79128,,,,,67,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MI,Michigan,26049,Genesee County,406211,,,,,62,,,,,,no_data,insufficient_data,no_data,no_data,reported,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,MI,Michigan,26063,Huron County,31407,,,,,67,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MI,Michigan,26065,Ingham County,284900,,,34.4,5.5,62,69,32.8,7.8,2.9,0.9,no_data,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,MI,Michigan,26067,Ionia County,66804,,0.01,,,,,,,,,no_data,reported,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data
2025,MI,Michigan,26077,Kalamazoo County,261670,,,,,68,,31.3,9.1,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MI,Michigan,26081,Kent County,657974,1,,41.4,10.7,66,91,35,11.1,1.6,0.1,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,MI,Michigan,26091,Lenawee County,99423,,,,,66,,33.6,8,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MI,Michigan,26099,Macomb County,881217,,,,,70,,36.5,7.9,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MI,Michigan,26101,Manistee County,25032,,,,,64,,37,6.6,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MI,Michigan,26103,Marquette County,66017,,,,,,,45.5,,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,insufficient_data,no_data,no_data
2025,MI,Michigan,26105,Mason County,29052,,,,,62,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MI,Michigan,26113,Missaukee County,15052,,,,1,62,,26.4,5.3,,,no_data,no_data,insufficient_data,reported,reported,no_data,reported,reported,no_data,no_data
2025,MI,Michigan,26121,Muskegon County,175824,,,,,69,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MI,Michigan,26125,Oakland County,1274395,,,,,70,,36.1,8.1,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MI,Michigan,26139,Ottawa County,296200,,,,,69,82,32,7.7,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,MI,Michigan,26153,Schoolcraft County,8047,,,,,67,,33.9,6.5,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MI,Michigan,26147,St. Clair County,160383,,0.02,,,72,,36.1,8,85.4,2,no_data,reported,no_data,no_data,reported,no_data,reported,reported,reported,reported
2025,MI,Michigan,26157,Tuscola County,53323,,,,,64,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MI,Michigan,26161,Washtenaw County,372258,,,,,70,,29.9,7.6,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MI,Michigan,26163,Wayne County,1793561,1.8,0.03,41.9,12.9,70,103,36.2,11.4,31.9,2.5,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
2025,MI,Michigan,26165,Wexford County,33673,,,,,64,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MN,Minnesota,27003,Anoka County,363887,0.7,0.05,37,5.1,62,104,48.2,8.2,2,0.5,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
2025,MN,Minnesota,27005,Becker County,35183,,,,,67,,53.4,,,,no_data,no_data,no_data,no_data,reported,no_data,reported,insufficient_data,no_data,no_data
2025,MN,Minnesota,27007,Beltrami County,46228,,,,,73,,57.6,8.4,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MN,Minnesota,27013,Blue Earth County,69112,,,,,62,,42.8,9.3,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MN,Minnesota,27017,Carlton County,36207,,,,,65,,48.2,7.2,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MN,Minnesota,27021,Cass County,30066,,,,,,,60.8,8.2,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,MN,Minnesota,27031,Cook County,5600,,,,,,,57.6,6.5,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,MN,Minnesota,27035,Crow Wing County,66123,,,,,65,,45.5,7.7,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MN,Minnesota,27037,Dakota County,439882,0.8,0.23,,6.4,,,44.5,8.9,8.2,1.1,reported,reported,insufficient_data,reported,no_data,no_data,reported,reported,reported,reported
2025,MN,Minnesota,27049,Goodhue County,47582,,,,,65,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MN,Minnesota,27053,Hennepin County,1281565,2.3,0.01,41,9.8,63,112,85.5,10.4,5.4,1,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
2025,MN,Minnesota,27075,Lake County,10905,,,,,70,,51.6,6.7,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MN,Minnesota,27083,Lyon County,25269,,,,,67,98,38,,,,no_data,no_data,no_data,no_data,reported,reported,reported,insufficient_data,no_data,no_data
2025,MN,Minnesota,27095,Mille Lacs County,26459,,,,,65,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MN,Minnesota,27109,Olmsted County,162847,,,,,64,,38.5,8.7,,,no_data,insufficient_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MN,Minnesota,27115,Pine County,28876,,,,,,,,,,,no_data,no_data,no_data,no_data,no_data,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,MN,Minnesota,27123,Ramsey County,552352,,0.04,,,,72,46,8.9,,,no_data,reported,no_data,no_data,no_data,reported,reported,reported,no_data,no_data
2025,MN,Minnesota,27139,Scott County,150928,,,,,61,,42.8,8.6,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MN,Minnesota,27137,St. Louis County,200231,,0,32.2,2.9,67,135,61.3,9.7,2,0.4,no_data,reported,reported,reported,reported,reported,reported,reported,reported,reported
2025,MN,Minnesota,27145,Stearns County,158292,,,,,66,,46.6,7.7,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MN,Minnesota,27163,Washington County,267568,,,,,62,,,,6.8,1.2,no_data,insufficient_data,no_data,no_data,reported,no_data,no_data,no_data,reported,reported
2025,MN,Minnesota,27171,Wright County,141337,,,,,69,,42.1,,,,no_data,no_data,no_data,no_data,reported,no_data,reported,insufficient_data,no_data,no_data
2025,MO,Missouri,29003,Andrew County,18135,,,,,63,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MO,Missouri,29019,Boone County,183610,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MO,Missouri,29021,Buchanan County,84793,,,,,,96,21.8,9.3,,,no_data,no_data,no_data,no_data,no_data,reported,reported,reported,no_data,no_data
2025,MO,Missouri,29027,Callaway County,44283,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MO,Missouri,29037,Cass County,107824,,,,,62,,15.9,6.3,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MO,Missouri,29039,Cedar County,14188,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,MO,Missouri,29047,Clay County,253335,,,,,79,,15.7,6.2,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MO,Missouri,29049,Clinton County,21184,,,,,67,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MO,Missouri,29071,Franklin County,104682,,,,,,,,,50,0.5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,MO,Missouri,29077,Greene County,298915,,,,,64,190,15.2,6.6,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,MO,Missouri,29087,Holt County,4223,,0.02,,,,,,,,,no_data,reported,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data
2025,MO,Missouri,29093,Iron County,9537,,0.25,,,,,,,58.1,1.8,no_data,reported,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,MO,Missouri,29095,Jackson County,717204,0.8,,55.7,13,,118,19.7,7.3,6.2,1.3,reported,no_data,reported,reported,no_data,reported,reported,reported,reported,reported
2025,MO,Missouri,29097,Jasper County,122761,,,,,60,185,,,,,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data,no_data,no_data
2025,MO,Missouri,29099,Jefferson County,226739,,0.05,,4.4,71,42,15.5,7.1,9.3,0.9,no_data,reported,insufficient_data,reported,reported,reported,reported,reported,reported,reported
2025,MO,Missouri,29113,Lincoln County,59574,,,,,67,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MO,Missouri,29137,Monroe County,8666,,,5.2,1.3,62,54,,,3.6,0.5,no_data,no_data,reported,reported,reported,reported,no_data,no_data,reported,reported
2025,MO,Missouri,29143,New Madrid County,16434,,,,,,,,,10.3,1.6,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,MO,Missouri,29157,Perry County,18956,,,,,64,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MO,Missouri,29179,Reynolds County,6096,,0.04,,,,,,,,,no_data,reported,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data
2025,MO,Missouri,29183,St. Charles County,405262,,,,4.4,70,,,,33,0.6,no_data,no_data,insufficient_data,reported,reported,no_data,no_data,no_data,reported,reported
2025,MO,Missouri,29189,St. Louis County,1004125,,,40.6,10,69,,17.4,6.7,,0.5,no_data,no_data,reported,reported,reported,no_data,reported,reported,insufficient_data,reported
2025,MO,Missouri,29510,St. Louis city,301578,1.3,,43.8,9.5,66,463,21.9,9.2,,0.6,reported,no_data,reported,reported,reported,reported,reported,reported,insufficient_data,reported
2025,MO,Missouri,29186,Ste. Genevieve County,18479,,,,,64,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MS,Mississippi,28011,Bolivar County,30985,,,,,58,,17.7,7.5,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MS,Mississippi,28033,DeSoto County,185314,,,,,67,,17.9,7.8,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MS,Mississippi,28035,Forrest County,78158,,,,,,,18.7,8.6,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,MS,Mississippi,28045,Hancock County,46053,,,,,62,,16.3,7.7,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MS,Mississippi,28047,Harrison County,208621,,,,,66,,16,7.5,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,MS,Mississippi,28049,Hinds County,227742,1,,,,60,51,18.6,9.5,2.5,0.4,reported,no_data,no_data,no_data,reported,reported,reported,reported,reported,reported
2025,MS,Mississippi,28059,Jackson County,143252,,,25.5,3.3,66,,15.8,7.6,2.9,0.9,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,MS,Mississippi,28075,Lauderdale County,72984,,,,,56,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MS,Mississippi,28081,Lee County,83343,,,,,57,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MS,Mississippi,28161,Yalobusha County,12481,,,,,58,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,MT,Montana,30001,Beaverhead County,9371,,,,,,,14.1,3,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,MT,Montana,30017,Custer County,11867,,,,2.6,56,,,,,,no_data,no_data,insufficient_data,reported,reported,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,MT,Montana,30021,Dawson County,8940,,,,,,,,,,,no_data,no_data,no_data,no_data,no_data,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,MT,Montana,30027,Fergus County,11446,,,11,0.7,60,44,13.1,4.5,,,no_data,no_data,reported,reported,reported,reported,reported,reported,no_data,no_data
2025,MT,Montana,30029,Flathead County,104357,,,,,54,61,24.6,7.4,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,MT,Montana,30031,Gallatin County,118960,0.4,,20.7,1.3,,,,,,,reported,no_data,reported,reported,no_data,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,MT,Montana,30035,Glacier County,13778,,,,,,,27.1,5.3,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,MT,Montana,30041,Hill County,16309,,,,,,,,,,,no_data,no_data,no_data,no_data,no_data,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,MT,Montana,30049,Lewis and Clark County,70973,0.4,,,,58,,25.9,7.5,,0.7,reported,no_data,no_data,no_data,reported,no_data,reported,reported,insufficient_data,reported
2025,MT,Montana,30053,Lincoln County,19677,,,,,,36,,,,,no_data,no_data,no_data,no_data,no_data,reported,insufficient_data,insufficient_data,no_data,no_data
2025,MT,Montana,30063,Missoula County,117922,,,,,49,50,19.1,6.8,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,MT,Montana,30071,Phillips County,4217,,,,,,,,,,,no_data,no_data,no_data,no_data,no_data,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,MT,Montana,30081,Ravalli County,44174,,,,,,,21.7,5.7,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,MT,Montana,30083,Richland County,11491,,,,1.2,61,91,37.6,,,,no_data,no_data,insufficient_data,reported,reported,reported,reported,insufficient_data,no_data,no_data
2025,MT,Montana,30089,Sanders County,12400,,,,,,80,,,,,no_data,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data
2025,MT,Montana,30093,Silver Bow County,35133,,,,,,57,21.8,5.9,,,no_data,no_data,no_data,no_data,no_data,reported,reported,reported,no_data,no_data
2025,MT,Montana,30099,Teton County,6226,,,,,,,,,,,no_data,no_data,no_data,no_data,no_data,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,MT,Montana,30111,Yellowstone County,164731,,,32,6.4,56,,16.2,5.7,16,0.8,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,NC,North Carolina,37003,Alexander County,36444,,,,,62,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NC,North Carolina,37011,Avery County,17806,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NC,North Carolina,37013,Beaufort County,44652,,,,,,,,,9.6,0.5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,NC,North Carolina,37021,Buncombe County,269452,,,,,59,38,14,6.3,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,NC,North Carolina,37027,Caldwell County,80652,,,,,59,,,,0.5,0,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,reported,reported
2025,NC,North Carolina,37031,Carteret County,67686,,,,,59,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NC,North Carolina,37033,Caswell County,22736,,,,,59,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NC,North Carolina,37035,Catawba County,160610,,,,,,,18.7,7.4,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,NC,North Carolina,37051,Cumberland County,334728,,,,,59,30,17.7,7.7,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,NC,North Carolina,37057,Davidson County,168930,,,,,,,18.1,9.8,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,NC,North Carolina,37063,Durham County,324833,,,,,60,30,16.3,7.4,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,NC,North Carolina,37065,Edgecombe County,48900,,,,,57,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NC,North Carolina,37067,Forsyth County,382590,,,33.2,5.5,64,39,18.5,7.5,2.3,0.1,no_data,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,NC,North Carolina,37075,Graham County,8030,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NC,North Carolina,37077,Granville County,60992,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NC,North Carolina,37081,Guilford County,541299,,,,,62,29,14.7,6.8,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,NC,North Carolina,37087,Haywood County,62089,,,,,62,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NC,North Carolina,37101,Johnston County,215999,,,,,59,,15.2,6.9,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NC,North Carolina,37107,Lenoir County,55122,,,,,56,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NC,North Carolina,37109,Lincoln County,86810,,,,,62,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NC,North Carolina,37113,Macon County,37014,,,,,59,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NC,North Carolina,37117,Martin County,22031,,,,,50,29,,,2.2,-0.1,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data,reported,reported
2025,NC,North Carolina,37119,Mecklenburg County,1115482,1.3,,43.3,12.7,63,35,17.4,9.3,2.1,0.1,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,NC,North Carolina,37121,Mitchell County,14903,,,,,,,15.6,6.3,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,NC,North Carolina,37123,Montgomery County,25751,,,,,58,,14.3,6.4,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NC,North Carolina,37129,New Hanover County,225702,,,,,55,64,16.9,7.3,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,NC,North Carolina,37131,Northampton County,17471,,,,,,,15.4,6.5,,,no_data,no_data,no_data,insufficient_data,no_data,no_data,reported,reported,no_data,no_data
2025,NC,North Carolina,37145,Person County,39097,,,,,59,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NC,North Carolina,37147,Pitt County,170243,,,,,54,,13.7,5.9,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NC,North Carolina,37157,Rockingham County,91096,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NC,North Carolina,37159,Rowan County,146875,,,,,60,,15.5,7.2,,,no_data,no_data,no_data,insufficient_data,reported,no_data,reported,reported,no_data,no_data
2025,NC,North Carolina,37173,Swain County,14117,,,,,57,,17.4,6.2,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NC,North Carolina,37179,Union County,238267,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NC,North Carolina,37183,Wake County,1129410,1.1,,,,57,30,17.6,7.5,2.1,0.1,reported,no_data,no_data,insufficient_data,reported,reported,reported,reported,reported,reported
2025,ND,North Dakota,38007,Billings County,945,,,,,65,,33.5,6.2,5.1,2.1,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,reported,reported
