season,season_start_year,month,geography_type,geography,fips,age_group,estimate,ci_lower,ci_upper,sample_size
2018-19,2018,8,HHS Regions/National,United States,100,>=65 Years,1.9,1.7,2.1,112055
2018-19,2018,9,HHS Regions/National,Region 1,101,6 Months - 4 Years,21.6,19.2,24,4089
2018-19,2018,9,HHS Regions/National,Region 1,101,5-12 Years,17.7,15.9,19.5,5855
2018-19,2018,9,HHS Regions/National,Region 1,101,13-17 Years,16.2,14.2,18.2,3263
2018-19,2018,9,HHS Regions/National,Region 1,101,18-49 Years,5.6,4.8,6.4,9776
2018-19,2018,9,HHS Regions/National,Region 1,101,50-64 Years,7.6,6.8,8.4,10668
2018-19,2018,9,HHS Regions/National,Region 1,101,>=65 Years,13.4,12.2,14.6,13636
2018-19,2018,9,HHS Regions/National,Region 10,110,6 Months - 4 Years,20,17.2,22.8,2290
2018-19,2018,9,HHS Regions/National,Region 10,110,5-12 Years,14.8,12.9,16.7,2926
2018-19,2018,9,HHS Regions/National,Region 10,110,13-17 Years,10.6,8.6,12.6,1975
2018-19,2018,9,HHS Regions/National,Region 10,110,18-49 Years,6.3,5.5,7.1,7071
2018-19,2018,9,HHS Regions/National,Region 10,110,50-64 Years,8.5,7.5,9.5,5223
2018-19,2018,9,HHS Regions/National,Region 10,110,>=65 Years,13.9,12.7,15.1,6871
2018-19,2018,9,HHS Regions/National,Region 2,102,6 Months - 4 Years,22.9,20.6,25.2,2924
2018-19,2018,9,HHS Regions/National,Region 2,102,5-12 Years,19.2,17.5,20.9,3509
2018-19,2018,9,HHS Regions/National,Region 2,102,13-17 Years,16.4,14.1,18.7,1875
2018-19,2018,9,HHS Regions/National,Region 2,102,18-49 Years,5.4,4.4,6.4,6642
2018-19,2018,9,HHS Regions/National,Region 2,102,50-64 Years,7.8,6.6,9,5472
2018-19,2018,9,HHS Regions/National,Region 2,102,>=65 Years,11.8,10.6,13,6363
2018-19,2018,9,HHS Regions/National,Region 3,103,6 Months - 4 Years,24.1,22.2,26,7411
2018-19,2018,9,HHS Regions/National,Region 3,103,5-12 Years,18,16.7,19.3,10028
2018-19,2018,9,HHS Regions/National,Region 3,103,13-17 Years,15.9,14,17.8,4356
2018-19,2018,9,HHS Regions/National,Region 3,103,18-49 Years,6.3,5.7,6.9,11148
2018-19,2018,9,HHS Regions/National,Region 3,103,50-64 Years,9.7,8.7,10.7,10239
2018-19,2018,9,HHS Regions/National,Region 3,103,>=65 Years,15.2,14,16.4,12388
2018-19,2018,9,HHS Regions/National,Region 4,104,6 Months - 4 Years,20.6,18.9,22.3,7511
2018-19,2018,9,HHS Regions/National,Region 4,104,5-12 Years,17.1,15.9,18.3,10301
2018-19,2018,9,HHS Regions/National,Region 4,104,13-17 Years,14.8,13.1,16.5,5040
2018-19,2018,9,HHS Regions/National,Region 4,104,18-49 Years,5.3,4.7,5.9,15319
2018-19,2018,9,HHS Regions/National,Region 4,104,50-64 Years,7.6,6.8,8.4,12747
2018-19,2018,9,HHS Regions/National,Region 4,104,>=65 Years,13.7,12.7,14.7,17631
2018-19,2018,9,HHS Regions/National,Region 5,105,6 Months - 4 Years,19.2,17.7,20.7,5324
2018-19,2018,9,HHS Regions/National,Region 5,105,5-12 Years,14.8,13.7,15.9,6990
2018-19,2018,9,HHS Regions/National,Region 5,105,13-17 Years,12.5,11.2,13.8,4004
2018-19,2018,9,HHS Regions/National,Region 5,105,18-49 Years,5.7,5.1,6.3,13599
2018-19,2018,9,HHS Regions/National,Region 5,105,50-64 Years,8.1,7.5,8.7,11367
2018-19,2018,9,HHS Regions/National,Region 5,105,>=65 Years,13.2,12.4,14,14109
2018-19,2018,9,HHS Regions/National,Region 6,106,6 Months - 4 Years,19.7,18,21.4,7190
2018-19,2018,9,HHS Regions/National,Region 6,106,5-12 Years,17.5,16,19,7649
2018-19,2018,9,HHS Regions/National,Region 6,106,13-17 Years,14.4,13.1,15.7,6259
2018-19,2018,9,HHS Regions/National,Region 6,106,18-49 Years,5.2,4.4,6,8385
2018-19,2018,9,HHS Regions/National,Region 6,106,50-64 Years,8.5,7.1,9.9,6639
2018-19,2018,9,HHS Regions/National,Region 6,106,>=65 Years,13.2,11.8,14.6,9402
2018-19,2018,9,HHS Regions/National,Region 7,107,6 Months - 4 Years,19,16.7,21.3,2527
2018-19,2018,9,HHS Regions/National,Region 7,107,5-12 Years,13.5,11.9,15.1,3190
2018-19,2018,9,HHS Regions/National,Region 7,107,13-17 Years,11.5,9.5,13.5,2031
2018-19,2018,9,HHS Regions/National,Region 7,107,18-49 Years,5.7,5.1,6.3,10761
2018-19,2018,9,HHS Regions/National,Region 7,107,50-64 Years,8.3,7.5,9.1,8701
2018-19,2018,9,HHS Regions/National,Region 7,107,>=65 Years,13.2,12.4,14,11898
2018-19,2018,9,HHS Regions/National,Region 8,108,6 Months - 4 Years,17.9,15.7,20.1,3857
2018-19,2018,9,HHS Regions/National,Region 8,108,5-12 Years,13.3,11.7,14.9,4907
2018-19,2018,9,HHS Regions/National,Region 8,108,13-17 Years,11.2,9.3,13.1,2861
2018-19,2018,9,HHS Regions/National,Region 8,108,18-49 Years,5.4,4.8,6,12613
2018-19,2018,9,HHS Regions/National,Region 8,108,50-64 Years,7.5,6.7,8.3,9444
2018-19,2018,9,HHS Regions/National,Region 8,108,>=65 Years,13.5,12.5,14.5,12390
2018-19,2018,9,HHS Regions/National,Region 9,109,6 Months - 4 Years,25.5,22,29,3125
2018-19,2018,9,HHS Regions/National,Region 9,109,5-12 Years,17.5,14.9,20.1,3786
2018-19,2018,9,HHS Regions/National,Region 9,109,13-17 Years,15.1,11.8,18.4,2305
2018-19,2018,9,HHS Regions/National,Region 9,109,18-49 Years,6,5.2,6.8,8525
2018-19,2018,9,HHS Regions/National,Region 9,109,50-64 Years,9.1,7.9,10.3,5754
2018-19,2018,9,HHS Regions/National,Region 9,109,>=65 Years,15.1,13.5,16.7,7367
2018-19,2018,9,HHS Regions/National,United States,100,6 Months - 4 Years,21.4,20.6,22.2,46248
2018-19,2018,9,HHS Regions/National,United States,100,5-12 Years,16.7,16.1,17.3,59141
2018-19,2018,9,HHS Regions/National,United States,100,13-17 Years,14.2,13.4,15,33969
2018-19,2018,9,HHS Regions/National,United States,100,18-49 Years,5.7,5.5,5.9,103839
2018-19,2018,9,HHS Regions/National,United States,100,50-64 Years,8.3,7.9,8.7,86254
2018-19,2018,9,HHS Regions/National,United States,100,>=65 Years,13.8,13.4,14.2,112055
2018-19,2018,10,HHS Regions/National,Region 1,101,6 Months - 4 Years,53.5,50.4,56.6,4089
2018-19,2018,10,HHS Regions/National,Region 1,101,5-12 Years,45.6,43.3,47.9,5855
2018-19,2018,10,HHS Regions/National,Region 1,101,13-17 Years,39.6,36.8,42.4,3263
2018-19,2018,10,HHS Regions/National,Region 1,101,18-49 Years,20.5,19.3,21.7,9776
2018-19,2018,10,HHS Regions/National,Region 1,101,50-64 Years,30.7,29.1,32.3,10668
2018-19,2018,10,HHS Regions/National,Region 1,101,>=65 Years,44.8,43.2,46.4,13636
2018-19,2018,10,HHS Regions/National,Region 10,110,6 Months - 4 Years,44.5,40.8,48.2,2290
2018-19,2018,10,HHS Regions/National,Region 10,110,5-12 Years,39.1,36.3,41.9,2926
2018-19,2018,10,HHS Regions/National,Region 10,110,13-17 Years,28.4,25.2,31.6,1975
2018-19,2018,10,HHS Regions/National,Region 10,110,18-49 Years,19.3,18.1,20.5,7071
2018-19,2018,10,HHS Regions/National,Region 10,110,50-64 Years,30.1,28.3,31.9,5223
2018-19,2018,10,HHS Regions/National,Region 10,110,>=65 Years,44.1,42.3,45.9,6871
2018-19,2018,10,HHS Regions/National,Region 2,102,6 Months - 4 Years,48,45.1,50.9,2924
2018-19,2018,10,HHS Regions/National,Region 2,102,5-12 Years,42.2,39.9,44.5,3509
2018-19,2018,10,HHS Regions/National,Region 2,102,13-17 Years,38.3,35.1,41.5,1875
2018-19,2018,10,HHS Regions/National,Region 2,102,18-49 Years,16.3,14.7,17.9,6642
2018-19,2018,10,HHS Regions/National,Region 2,102,50-64 Years,27.1,24.9,29.3,5472
2018-19,2018,10,HHS Regions/National,Region 2,102,>=65 Years,37.7,35.7,39.7,6363
2018-19,2018,10,HHS Regions/National,Region 3,103,6 Months - 4 Years,51.7,49.4,54,7411
2018-19,2018,10,HHS Regions/National,Region 3,103,5-12 Years,45.1,43.3,46.9,10028
2018-19,2018,10,HHS Regions/National,Region 3,103,13-17 Years,38.3,35.7,40.9,4356
2018-19,2018,10,HHS Regions/National,Region 3,103,18-49 Years,21.3,20.1,22.5,11148
2018-19,2018,10,HHS Regions/National,Region 3,103,50-64 Years,33.5,31.9,35.1,10239
2018-19,2018,10,HHS Regions/National,Region 3,103,>=65 Years,47.3,45.5,49.1,12388
2018-19,2018,10,HHS Regions/National,Region 4,104,6 Months - 4 Years,40.3,38.3,42.3,7511
2018-19,2018,10,HHS Regions/National,Region 4,104,5-12 Years,38.5,36.9,40.1,10301
2018-19,2018,10,HHS Regions/National,Region 4,104,13-17 Years,31.6,29.5,33.7,5040
2018-19,2018,10,HHS Regions/National,Region 4,104,18-49 Years,16.4,15.4,17.4,15319
2018-19,2018,10,HHS Regions/National,Region 4,104,50-64 Years,24.4,23,25.8,12747
2018-19,2018,10,HHS Regions/National,Region 4,104,>=65 Years,39.3,37.9,40.7,17631
2018-19,2018,10,HHS Regions/National,Region 5,105,6 Months - 4 Years,44.3,42.3,46.3,5324
2018-19,2018,10,HHS Regions/National,Region 5,105,5-12 Years,38.6,37,40.2,6990
2018-19,2018,10,HHS Regions/National,Region 5,105,13-17 Years,29.9,28,31.8,4004
2018-19,2018,10,HHS Regions/National,Region 5,105,18-49 Years,17.7,16.7,18.7,13599
2018-19,2018,10,HHS Regions/National,Region 5,105,50-64 Years,29.3,28.1,30.5,11367
2018-19,2018,10,HHS Regions/National,Region 5,105,>=65 Years,42.5,41.1,43.9,14109
2018-19,2018,10,HHS Regions/National,Region 6,106,6 Months - 4 Years,42.2,40,44.4,7190
2018-19,2018,10,HHS Regions/National,Region 6,106,5-12 Years,39.8,38,41.6,7649
2018-19,2018,10,HHS Regions/National,Region 6,106,13-17 Years,32.7,30.8,34.6,6259
2018-19,2018,10,HHS Regions/National,Region 6,106,18-49 Years,16.3,14.9,17.7,8385
2018-19,2018,10,HHS Regions/National,Region 6,106,50-64 Years,27.2,25,29.4,6639
2018-19,2018,10,HHS Regions/National,Region 6,106,>=65 Years,40.7,38.7,42.7,9402
2018-19,2018,10,HHS Regions/National,Region 7,107,6 Months - 4 Years,43.6,40.5,46.7,2527
2018-19,2018,10,HHS Regions/National,Region 7,107,5-12 Years,41.4,38.9,43.9,3190
2018-19,2018,10,HHS Regions/National,Region 7,107,13-17 Years,32.7,29.7,35.7,2031
2018-19,2018,10,HHS Regions/National,Region 7,107,18-49 Years,21.6,20.4,22.8,10761
2018-19,2018,10,HHS Regions/National,Region 7,107,50-64 Years,33.4,31.8,35,8701
2018-19,2018,10,HHS Regions/National,Region 7,107,>=65 Years,47.5,46.1,48.9,11898
2018-19,2018,10,HHS Regions/National,Region 8,108,6 Months - 4 Years,47.3,44.3,50.3,3857
2018-19,2018,10,HHS Regions/National,Region 8,108,5-12 Years,41.6,39.3,43.9,4907
2018-19,2018,10,HHS Regions/National,Region 8,108,13-17 Years,32.7,29.8,35.6,2861
2018-19,2018,10,HHS Regions/National,Region 8,108,18-49 Years,19.7,18.7,20.7,12613
2018-19,2018,10,HHS Regions/National,Region 8,108,50-64 Years,31.3,29.9,32.7,9444
2018-19,2018,10,HHS Regions/National,Region 8,108,>=65 Years,45.3,43.9,46.7,12390
2018-19,2018,10,HHS Regions/National,Region 9,109,6 Months - 4 Years,47.8,43.4,52.2,3125
2018-19,2018,10,HHS Regions/National,Region 9,109,5-12 Years,36.8,33.4,40.2,3786
2018-19,2018,10,HHS Regions/National,Region 9,109,13-17 Years,29.9,25.8,34,2305
2018-19,2018,10,HHS Regions/National,Region 9,109,18-49 Years,15.2,14,16.4,8525
2018-19,2018,10,HHS Regions/National,Region 9,109,50-64 Years,24.8,22.6,27,5754
2018-19,2018,10,HHS Regions/National,Region 9,109,>=65 Years,40.3,37.9,42.7,7367
2018-19,2018,10,HHS Regions/National,United States,100,6 Months - 4 Years,45.2,44.2,46.2,46248
2018-19,2018,10,HHS Regions/National,United States,100,5-12 Years,39.9,39.1,40.7,59141
2018-19,2018,10,HHS Regions/National,United States,100,13-17 Years,32.6,31.6,33.6,33969
2018-19,2018,10,HHS Regions/National,United States,100,18-49 Years,17.6,17.2,18,103839
2018-19,2018,10,HHS Regions/National,United States,100,50-64 Years,28.1,27.5,28.7,86254
2018-19,2018,10,HHS Regions/National,United States,100,>=65 Years,42,41.4,42.6,112055
2018-19,2018,11,HHS Regions/National,Region 1,101,6 Months - 4 Years,69.4,66.3,72.5,4089
2018-19,2018,11,HHS Regions/National,Region 1,101,5-12 Years,60.7,58.4,63,5855
2018-19,2018,11,HHS Regions/National,Region 1,101,13-17 Years,54.3,51.4,57.2,3263
2018-19,2018,11,HHS Regions/National,Region 1,101,18-49 Years,29.7,28.1,31.3,9776
2018-19,2018,11,HHS Regions/National,Region 1,101,50-64 Years,42.2,40.6,43.8,10668
2018-19,2018,11,HHS Regions/National,Region 1,101,>=65 Years,59.8,58.2,61.4,13636
2018-19,2018,11,HHS Regions/National,Region 10,110,6 Months - 4 Years,58,54.3,61.7,2290
2018-19,2018,11,HHS Regions/National,Region 10,110,5-12 Years,50.8,47.9,53.7,2926
2018-19,2018,11,HHS Regions/National,Region 10,110,13-17 Years,39,35.1,42.9,1975
2018-19,2018,11,HHS Regions/National,Region 10,110,18-49 Years,27.4,26,28.8,7071
2018-19,2018,11,HHS Regions/National,Region 10,110,50-64 Years,39.8,37.8,41.8,5223
2018-19,2018,11,HHS Regions/National,Region 10,110,>=65 Years,56.8,55,58.6,6871
2018-19,2018,11,HHS Regions/National,Region 2,102,6 Months - 4 Years,64.5,61.6,67.4,2924
2018-19,2018,11,HHS Regions/National,Region 2,102,5-12 Years,56.8,54.3,59.3,3509
2018-19,2018,11,HHS Regions/National,Region 2,102,13-17 Years,50.8,47.4,54.2,1875
2018-19,2018,11,HHS Regions/National,Region 2,102,18-49 Years,25.3,23.3,27.3,6642
2018-19,2018,11,HHS Regions/National,Region 2,102,50-64 Years,37.2,34.8,39.6,5472
2018-19,2018,11,HHS Regions/National,Region 2,102,>=65 Years,49.5,47.3,51.7,6363
2018-19,2018,11,HHS Regions/National,Region 3,103,6 Months - 4 Years,66.3,64,68.6,7411
2018-19,2018,11,HHS Regions/National,Region 3,103,5-12 Years,58.2,56.3,60.1,10028
2018-19,2018,11,HHS Regions/National,Region 3,103,13-17 Years,49.9,47.1,52.7,4356
2018-19,2018,11,HHS Regions/National,Region 3,103,18-49 Years,29.3,27.9,30.7,11148
2018-19,2018,11,HHS Regions/National,Region 3,103,50-64 Years,43.5,41.7,45.3,10239
2018-19,2018,11,HHS Regions/National,Region 3,103,>=65 Years,60.4,58.6,62.2,12388
2018-19,2018,11,HHS Regions/National,Region 4,104,6 Months - 4 Years,52.9,50.8,55,7511
2018-19,2018,11,HHS Regions/National,Region 4,104,5-12 Years,48.7,47.1,50.3,10301
2018-19,2018,11,HHS Regions/National,Region 4,104,13-17 Years,40.2,38,42.4,5040
2018-19,2018,11,HHS Regions/National,Region 4,104,18-49 Years,22.3,21.1,23.5,15319
2018-19,2018,11,HHS Regions/National,Region 4,104,50-64 Years,32.5,30.9,34.1,12747
2018-19,2018,11,HHS Regions/National,Region 4,104,>=65 Years,51.2,49.6,52.8,17631
2018-19,2018,11,HHS Regions/National,Region 5,105,6 Months - 4 Years,56.6,54.5,58.7,5324
2018-19,2018,11,HHS Regions/National,Region 5,105,5-12 Years,50.2,48.6,51.8,6990
2018-19,2018,11,HHS Regions/National,Region 5,105,13-17 Years,41.2,39.1,43.3,4004
2018-19,2018,11,HHS Regions/National,Region 5,105,18-49 Years,24.9,23.9,25.9,13599
2018-19,2018,11,HHS Regions/National,Region 5,105,50-64 Years,38.7,37.3,40.1,11367
2018-19,2018,11,HHS Regions/National,Region 5,105,>=65 Years,55.4,54,56.8,14109
2018-19,2018,11,HHS Regions/National,Region 6,106,6 Months - 4 Years,55.3,53.1,57.5,7190
2018-19,2018,11,HHS Regions/National,Region 6,106,5-12 Years,51.2,49.3,53.1,7649
2018-19,2018,11,HHS Regions/National,Region 6,106,13-17 Years,42.5,40.5,44.5,6259
2018-19,2018,11,HHS Regions/National,Region 6,106,18-49 Years,22.9,21.3,24.5,8385
2018-19,2018,11,HHS Regions/National,Region 6,106,50-64 Years,35.4,33,37.8,6639
2018-19,2018,11,HHS Regions/National,Region 6,106,>=65 Years,53.1,50.9,55.3,9402
2018-19,2018,11,HHS Regions/National,Region 7,107,6 Months - 4 Years,60.2,57,63.4,2527
2018-19,2018,11,HHS Regions/National,Region 7,107,5-12 Years,54.6,52,57.2,3190
2018-19,2018,11,HHS Regions/National,Region 7,107,13-17 Years,42.8,39.5,46.1,2031
2018-19,2018,11,HHS Regions/National,Region 7,107,18-49 Years,29.6,28.2,31,10761
2018-19,2018,11,HHS Regions/National,Region 7,107,50-64 Years,41.9,40.1,43.7,8701
2018-19,2018,11,HHS Regions/National,Region 7,107,>=65 Years,61.8,60.4,63.2,11898
2018-19,2018,11,HHS Regions/National,Region 8,108,6 Months - 4 Years,59.3,56.3,62.3,3857
2018-19,2018,11,HHS Regions/National,Region 8,108,5-12 Years,53,50.6,55.4,4907
2018-19,2018,11,HHS Regions/National,Region 8,108,13-17 Years,40.7,37.7,43.7,2861
2018-19,2018,11,HHS Regions/National,Region 8,108,18-49 Years,27.6,26.4,28.8,12613
2018-19,2018,11,HHS Regions/National,Region 8,108,50-64 Years,41.5,39.9,43.1,9444
2018-19,2018,11,HHS Regions/National,Region 8,108,>=65 Years,56.3,54.9,57.7,12390
2018-19,2018,11,HHS Regions/National,Region 9,109,6 Months - 4 Years,59.9,55.4,64.4,3125
2018-19,2018,11,HHS Regions/National,Region 9,109,5-12 Years,49.1,45.5,52.7,3786
2018-19,2018,11,HHS Regions/National,Region 9,109,13-17 Years,40.3,35.9,44.7,2305
2018-19,2018,11,HHS Regions/National,Region 9,109,18-49 Years,21.5,19.9,23.1,8525
2018-19,2018,11,HHS Regions/National,Region 9,109,50-64 Years,31.7,29.3,34.1,5754
2018-19,2018,11,HHS Regions/National,Region 9,109,>=65 Years,51.2,48.7,53.7,7367
2018-19,2018,11,HHS Regions/National,United States,100,6 Months - 4 Years,58.6,57.5,59.7,46248
2018-19,2018,11,HHS Regions/National,United States,100,5-12 Years,51.9,51.1,52.7,59141
2018-19,2018,11,HHS Regions/National,United States,100,13-17 Years,43,41.9,44.1,33969
2018-19,2018,11,HHS Regions/National,United States,100,18-49 Years,24.7,24.3,25.1,103839
2018-19,2018,11,HHS Regions/National,United States,100,50-64 Years,36.9,36.3,37.5,86254
2018-19,2018,11,HHS Regions/National,United States,100,>=65 Years,54.4,53.8,55,112055
2018-19,2018,12,HHS Regions/National,Region 1,101,6 Months - 4 Years,75.3,72.2,78.4,4089
2018-19,2018,12,HHS Regions/National,Region 1,101,5-12 Years,67,64.7,69.3,5855
2018-19,2018,12,HHS Regions/National,Region 1,101,13-17 Years,61.2,58.3,64.1,3263
2018-19,2018,12,HHS Regions/National,Region 1,101,18-49 Years,33.9,32.3,35.5,9776
2018-19,2018,12,HHS Regions/National,Region 1,101,50-64 Years,46.4,44.6,48.2,10668
2018-19,2018,12,HHS Regions/National,Region 1,101,>=65 Years,64.1,62.5,65.7,13636
2018-19,2018,12,HHS Regions/National,Region 10,110,6 Months - 4 Years,63.3,59.6,67,2290
2018-19,2018,12,HHS Regions/National,Region 10,110,5-12 Years,54.7,51.8,57.6,2926
2018-19,2018,12,HHS Regions/National,Region 10,110,13-17 Years,42.6,38.7,46.5,1975
2018-19,2018,12,HHS Regions/National,Region 10,110,18-49 Years,30.6,29,32.2,7071
2018-19,2018,12,HHS Regions/National,Region 10,110,50-64 Years,43.5,41.5,45.5,5223
2018-19,2018,12,HHS Regions/National,Region 10,110,>=65 Years,60.9,59.1,62.7,6871
2018-19,2018,12,HHS Regions/National,Region 2,102,6 Months - 4 Years,72.5,69.6,75.4,2924
2018-19,2018,12,HHS Regions/National,Region 2,102,5-12 Years,62.2,59.7,64.7,3509
2018-19,2018,12,HHS Regions/National,Region 2,102,13-17 Years,56.1,52.7,59.5,1875
2018-19,2018,12,HHS Regions/National,Region 2,102,18-49 Years,29.9,27.7,32.1,6642
2018-19,2018,12,HHS Regions/National,Region 2,102,50-64 Years,41.4,38.9,43.9,5472
2018-19,2018,12,HHS Regions/National,Region 2,102,>=65 Years,54.7,52.3,57.1,6363
2018-19,2018,12,HHS Regions/National,Region 3,103,6 Months - 4 Years,73,70.8,75.2,7411
2018-19,2018,12,HHS Regions/National,Region 3,103,5-12 Years,62.8,60.9,64.7,10028
2018-19,2018,12,HHS Regions/National,Region 3,103,13-17 Years,53.4,50.6,56.2,4356
2018-19,2018,12,HHS Regions/National,Region 3,103,18-49 Years,31.9,30.5,33.3,11148
2018-19,2018,12,HHS Regions/National,Region 3,103,50-64 Years,46.6,44.8,48.4,10239
2018-19,2018,12,HHS Regions/National,Region 3,103,>=65 Years,64.7,62.9,66.5,12388
2018-19,2018,12,HHS Regions/National,Region 4,104,6 Months - 4 Years,58.6,56.5,60.7,7511
2018-19,2018,12,HHS Regions/National,Region 4,104,5-12 Years,53,51.3,54.7,10301
2018-19,2018,12,HHS Regions/National,Region 4,104,13-17 Years,43.6,41.3,45.9,5040
2018-19,2018,12,HHS Regions/National,Region 4,104,18-49 Years,25,23.8,26.2,15319
2018-19,2018,12,HHS Regions/National,Region 4,104,50-64 Years,35.6,33.8,37.4,12747
2018-19,2018,12,HHS Regions/National,Region 4,104,>=65 Years,55.1,53.5,56.7,17631
2018-19,2018,12,HHS Regions/National,Region 5,105,6 Months - 4 Years,62,59.9,64.1,5324
2018-19,2018,12,HHS Regions/National,Region 5,105,5-12 Years,54,52.3,55.7,6990
2018-19,2018,12,HHS Regions/National,Region 5,105,13-17 Years,43.8,41.6,46,4004
2018-19,2018,12,HHS Regions/National,Region 5,105,18-49 Years,28.4,27.2,29.6,13599
2018-19,2018,12,HHS Regions/National,Region 5,105,50-64 Years,42.1,40.7,43.5,11367
2018-19,2018,12,HHS Regions/National,Region 5,105,>=65 Years,60.1,58.7,61.5,14109
2018-19,2018,12,HHS Regions/National,Region 6,106,6 Months - 4 Years,61.5,59.3,63.7,7190
2018-19,2018,12,HHS Regions/National,Region 6,106,5-12 Years,54.9,53,56.8,7649
2018-19,2018,12,HHS Regions/National,Region 6,106,13-17 Years,45.8,43.8,47.8,6259
2018-19,2018,12,HHS Regions/National,Region 6,106,18-49 Years,26.1,24.3,27.9,8385
2018-19,2018,12,HHS Regions/National,Region 6,106,50-64 Years,39,36.5,41.5,6639
2018-19,2018,12,HHS Regions/National,Region 6,106,>=65 Years,57.5,55.3,59.7,9402
2018-19,2018,12,HHS Regions/National,Region 7,107,6 Months - 4 Years,65.5,62.3,68.7,2527
2018-19,2018,12,HHS Regions/National,Region 7,107,5-12 Years,58.1,55.5,60.7,3190
2018-19,2018,12,HHS Regions/National,Region 7,107,13-17 Years,45.9,42.5,49.3,2031
2018-19,2018,12,HHS Regions/National,Region 7,107,18-49 Years,32.9,31.5,34.3,10761
2018-19,2018,12,HHS Regions/National,Region 7,107,50-64 Years,44.6,42.8,46.4,8701
2018-19,2018,12,HHS Regions/National,Region 7,107,>=65 Years,65.5,64.1,66.9,11898
2018-19,2018,12,HHS Regions/National,Region 8,108,6 Months - 4 Years,62.1,59.1,65.1,3857
2018-19,2018,12,HHS Regions/National,Region 8,108,5-12 Years,57.1,54.7,59.5,4907
2018-19,2018,12,HHS Regions/National,Region 8,108,13-17 Years,44.4,41.3,47.5,2861
2018-19,2018,12,HHS Regions/National,Region 8,108,18-49 Years,30.5,29.3,31.7,12613
2018-19,2018,12,HHS Regions/National,Region 8,108,50-64 Years,44.2,42.6,45.8,9444
2018-19,2018,12,HHS Regions/National,Region 8,108,>=65 Years,59.9,58.5,61.3,12390
2018-19,2018,12,HHS Regions/National,Region 9,109,6 Months - 4 Years,65.2,60.7,69.7,3125
2018-19,2018,12,HHS Regions/National,Region 9,109,5-12 Years,53.8,50.1,57.5,3786
2018-19,2018,12,HHS Regions/National,Region 9,109,13-17 Years,42.5,38,47,2305
2018-19,2018,12,HHS Regions/National,Region 9,109,18-49 Years,25,23.4,26.6,8525
2018-19,2018,12,HHS Regions/National,Region 9,109,50-64 Years,35,32.5,37.5,5754
2018-19,2018,12,HHS Regions/National,Region 9,109,>=65 Years,57,54.5,59.5,7367
2018-19,2018,12,HHS Regions/National,United States,100,6 Months - 4 Years,64.4,63.3,65.5,46248
2018-19,2018,12,HHS Regions/National,United States,100,5-12 Years,56.2,55.4,57,59141
2018-19,2018,12,HHS Regions/National,United States,100,13-17 Years,46.4,45.3,47.5,33969
2018-19,2018,12,HHS Regions/National,United States,100,18-49 Years,28,27.4,28.6,103839
2018-19,2018,12,HHS Regions/National,United States,100,50-64 Years,40.3,39.5,41.1,86254
2018-19,2018,12,HHS Regions/National,United States,100,>=65 Years,58.9,58.3,59.5,112055
2019-20,2019,1,HHS Regions/National,Region 1,101,6 Months - 4 Years,81.6,79.1,84.1,4374
2019-20,2019,1,HHS Regions/National,Region 1,101,5-12 Years,73.4,71.4,75.4,6749
2019-20,2019,1,HHS Regions/National,Region 1,101,13-17 Years,65.4,62.6,68.2,3819
2019-20,2019,1,HHS Regions/National,Region 1,101,18-49 Years,41.5,39.9,43.1,11817
2019-20,2019,1,HHS Regions/National,Region 1,101,50-64 Years,56.3,54.7,57.9,12017
2019-20,2019,1,HHS Regions/National,Region 1,101,>=65 Years,74.2,72.8,75.6,15531
2019-20,2019,1,HHS Regions/National,Region 10,110,6 Months - 4 Years,69.4,65.8,73,3910
2019-20,2019,1,HHS Regions/National,Region 10,110,5-12 Years,61.3,58.8,63.8,4782
2019-20,2019,1,HHS Regions/National,Region 10,110,13-17 Years,48.9,45.4,52.4,2474
2019-20,2019,1,HHS Regions/National,Region 10,110,18-49 Years,36.5,35.1,37.9,9422
2019-20,2019,1,HHS Regions/National,Region 10,110,50-64 Years,48.2,46.4,50,6525
2019-20,2019,1,HHS Regions/National,Region 10,110,>=65 Years,67.5,65.9,69.1,8335
2019-20,2019,1,HHS Regions/National,Region 2,102,6 Months - 4 Years,77.4,74.7,80.1,3113
2019-20,2019,1,HHS Regions/National,Region 2,102,5-12 Years,68.3,66,70.6,3482
2019-20,2019,1,HHS Regions/National,Region 2,102,13-17 Years,54.6,51.4,57.8,2095
2019-20,2019,1,HHS Regions/National,Region 2,102,18-49 Years,34.9,33.1,36.7,4818
2019-20,2019,1,HHS Regions/National,Region 2,102,50-64 Years,46.6,44.4,48.8,3864
2019-20,2019,1,HHS Regions/National,Region 2,102,>=65 Years,64.4,62.2,66.6,4408
2019-20,2019,1,HHS Regions/National,Region 3,103,6 Months - 4 Years,74.6,72.4,76.8,7667
2019-20,2019,1,HHS Regions/National,Region 3,103,5-12 Years,67.7,66,69.4,10647
2019-20,2019,1,HHS Regions/National,Region 3,103,13-17 Years,59.2,56.8,61.6,5854
2019-20,2019,1,HHS Regions/National,Region 3,103,18-49 Years,39.8,38.2,41.4,10317
2019-20,2019,1,HHS Regions/National,Region 3,103,50-64 Years,53.3,51.3,55.3,9154
2019-20,2019,1,HHS Regions/National,Region 3,103,>=65 Years,70,68,72,11626
2019-20,2019,1,HHS Regions/National,Region 4,104,6 Months - 4 Years,64.3,62.1,66.5,6718
